Country,Year,ElementName,MDS1,MDS2
Uruguay,1990,Protein,-0.27848143,0.017106797
USSR,1990,Protein,-0.422976495,-0.117426048
Vanuatu,1990,Protein,-0.026534664,0.626337538
Venezuela (Bolivarian Republic of),1990,Protein,-0.154848007,0.135561569
Viet Nam,1990,Protein,0.229250929,0.092485418
Yemen,1990,Protein,-0.058760728,-0.267375186
Yugoslav SFR,1990,Protein,-0.260765408,-0.061392288
Zambia,1990,Protein,0.468259713,-0.232596608
Zimbabwe,1990,Protein,0.715405963,-0.289792699
Albania,2000,Protein,-0.418154032,-0.100094201
Algeria,2000,Protein,-0.285510115,-0.130060887
Angola,2000,Protein,0.585527515,0.137291059
Antigua and Barbuda,2000,Protein,-0.238891614,0.117217623
Argentina,2000,Protein,-0.353148718,-0.004769555
Australia,2000,Protein,-0.288860339,0.02390563
Austria,2000,Protein,-0.374237898,0.006160807
Bahamas,2000,Protein,-0.329853946,0.105483012
Bangladesh,2000,Protein,0.037614767,-0.401732709
Barbados,2000,Protein,-0.213297213,0.024423211
Belgium-Luxembourg,2000,Protein,-0.424754999,0.011775981
Belize,2000,Protein,-0.17771752,0.132138399
Benin,2000,Protein,0.606018369,-0.126590087
Bermuda,2000,Protein,-0.350473694,0.279566798
Bolivia (Plurinational State of),2000,Protein,-0.128886728,0.041419984
Botswana,2000,Protein,0.024080488,-0.083726722
Brazil,2000,Protein,-0.152291192,0.107713061
Brunei Darussalam,2000,Protein,-0.141074885,0.039303664
Bulgaria,2000,Protein,-0.344689204,-0.049080262
Burkina Faso,2000,Protein,0.614635176,-0.434623613
Burundi,2000,Protein,0.713945114,0.260390127
Côte d’Ivoire,2000,Protein,0.351902427,0.156743268
Cambodia,2000,Protein,0.391204863,0.327083484
Cameroon,2000,Protein,0.340417132,-0.049878531
Canada,2000,Protein,-0.221285635,-0.038813577
Cape Verde,2000,Protein,-0.001956902,0.021511175
Central African Republic,2000,Protein,0.87306005,0.040321448
Chad,2000,Protein,0.793649249,-0.388334907
Chile,2000,Protein,-0.253502141,-0.04960035
China,2000,Protein,-0.130727326,-0.163306722
Colombia,2000,Protein,-0.018126092,0.097171536
Comoros,2000,Protein,0.424909232,0.345987994
Congo,2000,Protein,0.255987719,0.299691615
Costa Rica,2000,Protein,-0.20714564,0.180870372
Cuba,2000,Protein,0.084016622,0.088574846
Cyprus,2000,Protein,-0.365273197,-0.045705971
Czechoslovakia,2000,Protein,-0.356608271,0.004837484
Democratic People's Republic of Korea,2000,Protein,-0.136543814,-0.425673147
Denmark,2000,Protein,-0.464259865,0.029623046
Djibouti,2000,Protein,-0.109035526,-0.195118187
Dominica,2000,Protein,-0.24273046,0.252617088
Dominican Republic,2000,Protein,-0.067787195,0.175213094
Ecuador,2000,Protein,-0.143844954,0.164044755
Egypt,2000,Protein,-0.135469477,-0.283256967
El Salvador,2000,Protein,-0.011086573,0.037684937
Ethiopia PDR,2000,Protein,0.22158287,-0.399126272
Fiji,2000,Protein,-0.134679912,0.17117154
Finland,2000,Protein,-0.479882893,0.055304027
France,2000,Protein,-0.315483137,0.013783658
French Polynesia,2000,Protein,-0.21297715,0.193173167
Gabon,2000,Protein,0.14607938,0.289606224
Gambia,2000,Protein,0.335946346,-0.381438249
Germany,2000,Protein,-0.413401692,0.011578147
Ghana,2000,Protein,0.536431468,0.156959635
Greece,2000,Protein,-0.394379885,-0.080241557
Grenada,2000,Protein,-0.253875054,0.195893784
Guatemala,2000,Protein,-0.073907862,-0.050469283
Guinea,2000,Protein,0.407879372,0.211986883
Guinea-Bissau,2000,Protein,0.419113735,0.031892259
Guyana,2000,Protein,-0.060608212,0.123395032
Haiti,2000,Protein,0.274959342,0.107589447
Honduras,2000,Protein,-0.098060636,0.152727166
Hungary,2000,Protein,-0.398542285,0.015595712
Iceland,2000,Protein,-0.456144235,0.103934281
India,2000,Protein,0.077461121,-0.163190668
Indonesia,2000,Protein,0.063029137,0.162014412
Iran (Islamic Republic of),2000,Protein,-0.385389384,-0.218558112
Ireland,2000,Protein,-0.33910266,-0.007356246
Israel,2000,Protein,-0.285567512,-0.073989719
Italy,2000,Protein,-0.375173818,-0.017302686
Jamaica,2000,Protein,-0.118756087,0.149466871
Japan,2000,Protein,-0.292790953,0.088031297
Jordan,2000,Protein,-0.27868688,-0.127324685
Kenya,2000,Protein,0.283446249,-0.104922983
Kiribati,2000,Protein,-0.18780274,0.464377076
Kuwait,2000,Protein,-0.214146433,-0.091518265
Lao People's Democratic Republic,2000,Protein,0.305526155,0.217718897
Lebanon,2000,Protein,-0.34710147,-0.117622479
Lesotho,2000,Protein,0.016444516,-0.681578852
Liberia,2000,Protein,0.410031043,0.398157549
Libya,2000,Protein,-0.334352538,-0.197345417
Madagascar,2000,Protein,0.264451505,0.211671436
Malawi,2000,Protein,0.439312013,-0.131049139
Malaysia,2000,Protein,-0.070780306,0.07333801
Maldives,2000,Protein,-0.194002266,0.092946672
Mali,2000,Protein,0.347258527,-0.186777972
Malta,2000,Protein,-0.312545259,-0.048912449
Mauritania,2000,Protein,-0.006455931,-0.529203162
Mauritius,2000,Protein,-0.153671781,-0.020079784
Mexico,2000,Protein,-0.122908422,-0.050638198
Mongolia,2000,Protein,-0.537094578,0.135688915
Morocco,2000,Protein,-0.273070101,-0.192940884
Mozambique,2000,Protein,0.510242728,-0.08310337
Myanmar,2000,Protein,0.268934685,-0.23415652
Namibia,2000,Protein,-0.058405961,-0.088424968
Nepal,2000,Protein,0.093924123,-0.258741678
Netherlands,2000,Protein,-0.439699665,-0.017646654
New Caledonia,2000,Protein,-0.227592754,0.174985573
New Zealand,2000,Protein,-0.290990136,-0.016668593
Nicaragua,2000,Protein,-0.114914926,0.260227217
Niger,2000,Protein,0.350693993,-0.452481414
Nigeria,2000,Protein,0.514113028,-0.170728047
Norway,2000,Protein,-0.448759664,0.065656708
Pakistan,2000,Protein,-0.039632149,-0.328173442
Panama,2000,Protein,-0.112744554,0.094405324
Paraguay,2000,Protein,0.085546779,-0.071617782
Peru,2000,Protein,-0.055178222,-0.024597329
Philippines,2000,Protein,0.008343117,0.191575759
Poland,2000,Protein,-0.49504613,-0.034818729
Portugal,2000,Protein,-0.333986652,0.033041193
Republic of Korea,2000,Protein,-0.234438458,-0.320588184
Romania,2000,Protein,-0.317522141,-0.068452529
Rwanda,2000,Protein,0.698275863,0.243875618
Saint Kitts and Nevis,2000,Protein,-0.16987087,0.05087471
Saint Lucia,2000,Protein,-0.201743407,0.104317696
Saint Vincent and the Grenadines,2000,Protein,-0.157898771,0.149204082
Samoa,2000,Protein,-0.162300461,0.641179073
Sao Tome and Principe,2000,Protein,0.135304159,0.291439612
Saudi Arabia,2000,Protein,-0.144962888,-0.148287534
Senegal,2000,Protein,0.214803306,-0.17933712
Seychelles,2000,Protein,-0.107045869,0.024107434
Sierra Leone,2000,Protein,0.309017288,-0.084690381
Solomon Islands,2000,Protein,0.086089569,0.624327049
South Africa,2000,Protein,-0.16388365,-0.072652842
Spain,2000,Protein,-0.379195839,-0.06386834
Sri Lanka,2000,Protein,0.089208293,-0.153837132
Sudan (former),2000,Protein,0.146216257,-0.334197506
Suriname,2000,Protein,-0.168780099,0.150549404
Swaziland,2000,Protein,0.041984296,-0.064875721
Sweden,2000,Protein,-0.358826982,0.028649639
Switzerland,2000,Protein,-0.367475578,-0.010203476
Syrian Arab Republic,2000,Protein,-0.357978331,-0.233280186
Thailand,2000,Protein,-0.046742341,0.41030449
Timor-Leste,2000,Protein,0.358238473,0.441827784
Togo,2000,Protein,0.603887125,-0.066346144
Trinidad and Tobago,2000,Protein,-0.171430581,0.082366437
Tunisia,2000,Protein,-0.317201601,-0.191410167
Turkey,2000,Protein,-0.337408088,-0.20726584
Uganda,2000,Protein,0.648782611,-0.082255702
United Arab Emirates,2000,Protein,-0.222006362,-0.138558857
United Kingdom,2000,Protein,-0.33443317,0.0105945
United Republic of Tanzania,2000,Protein,0.448301856,-0.028537589
United States of America,2000,Protein,-0.420202635,-0.007087373
Uruguay,2000,Protein,-0.273167771,0.021341746
USSR,2000,Protein,-0.387834028,-0.069868035
Vanuatu,2000,Protein,-0.039826147,0.561006574
Venezuela (Bolivarian Republic of),2000,Protein,-0.134128799,0.089395821
Viet Nam,2000,Protein,0.182144484,0.043231795
Yemen,2000,Protein,-0.076531105,-0.177047207
Yugoslav SFR,2000,Protein,-0.270377632,-0.058323957
Zambia,2000,Protein,0.395934913,-0.202382551
Zimbabwe,2000,Protein,0.474630369,-0.278845249
Albania,1960,Food Weight,-0.57064959,-0.366320754
Algeria,1960,Food Weight,-0.306782689,-0.155841694
Angola,1960,Food Weight,0.486047099,0.064948109
Antigua and Barbuda,1960,Food Weight,-0.294315739,0.23149128
Argentina,1960,Food Weight,-0.291997925,-0.066416109
Australia,1960,Food Weight,-0.295630867,0.024785556
Austria,1960,Food Weight,-0.341528369,-0.005244209
Bahamas,1960,Food Weight,-0.247296139,0.141557867
Bangladesh,1960,Food Weight,0.111219528,-0.399777934
Barbados,1960,Food Weight,-0.121232931,0.205882968
Belgium-Luxembourg,1960,Food Weight,-0.253098246,0.000652746
Belize,1960,Food Weight,-0.23844058,0.287963964
Benin,1960,Food Weight,0.676453733,0.005587108
Bermuda,1960,Food Weight,-0.388705473,0.193427648
Bolivia (Plurinational State of),1960,Food Weight,-0.054061524,0.028952703
Botswana,1960,Food Weight,0.382272189,-0.570721796
Brazil,1960,Food Weight,0.032307525,0.077872576
Brunei Darussalam,1960,Food Weight,0.016409289,0.101448519
Bulgaria,1960,Food Weight,-0.444073006,-0.138836888
Burkina Faso,1960,Food Weight,0.769580253,-0.406366795
Burundi,1960,Food Weight,0.931207346,0.255294126
Côte d’Ivoire,1960,Food Weight,0.545709665,0.144707102
Cambodia,1960,Food Weight,0.266808058,0.439729827
Cameroon,1960,Food Weight,0.505871404,0.002546984
Canada,1960,Food Weight,-0.270062714,-0.003107418
Cape Verde,1960,Food Weight,0.319932807,0.320218803
Central African Republic,1960,Food Weight,0.767954612,0.018572949
Chad,1960,Food Weight,0.709815058,-0.415868905
Chile,1960,Food Weight,-0.377244679,-0.099675223
China,1960,Food Weight,0.128069143,-0.31403129
Colombia,1960,Food Weight,0.005164396,0.180781777
Comoros,1960,Food Weight,0.601127538,0.670466921
Congo,1960,Food Weight,0.436725832,0.261015807
Costa Rica,1960,Food Weight,0.044116987,0.289975873
Cuba,1960,Food Weight,-0.102661714,0.138439437
Cyprus,1960,Food Weight,-0.258745348,-0.14171779
Czechoslovakia,1960,Food Weight,-0.351173493,-0.058949588
Democratic People's Republic of Korea,1960,Food Weight,-0.228869622,-0.616209647
Denmark,1960,Food Weight,-0.383164819,0.056729779
Djibouti,1960,Food Weight,-0.233410476,-0.778257136
Dominica,1960,Food Weight,-0.208204801,0.407829603
Dominican Republic,1960,Food Weight,0.059913253,0.164329491
Ecuador,1960,Food Weight,0.051646294,0.087561468
Egypt,1960,Food Weight,-0.001127086,-0.367369524
El Salvador,1960,Food Weight,-0.008474942,0.262348374
Ethiopia PDR,1960,Food Weight,0.333187417,-0.515188153
Fiji,1960,Food Weight,-0.019511336,0.314879511
Finland,1960,Food Weight,-0.466952212,0.070983199
France,1960,Food Weight,-0.287425216,-0.026482474
French Polynesia,1960,Food Weight,-0.192391066,0.150879394
Gabon,1960,Food Weight,0.357426047,0.353505472
Gambia,1960,Food Weight,0.765600543,-0.280853556
Germany,1960,Food Weight,-0.329398254,0.026632452
Ghana,1960,Food Weight,0.558341103,0.13797507
Greece,1960,Food Weight,-0.335644989,-0.172656357
Grenada,1960,Food Weight,-0.134747132,0.260659235
Guatemala,1960,Food Weight,0.009883168,0.366048197
Guinea,1960,Food Weight,0.806473079,0.194755326
Guinea-Bissau,1960,Food Weight,0.566001673,0.203917169
Guyana,1960,Food Weight,-0.178248042,0.235026928
Haiti,1960,Food Weight,0.282960367,0.277905221
Honduras,1960,Food Weight,0.163965963,0.264366561
Hungary,1960,Food Weight,-0.39220737,-0.054541465
Iceland,1960,Food Weight,-0.513366078,0.121779984
India,1960,Food Weight,0.188863128,-0.134755725
Indonesia,1960,Food Weight,0.356159786,0.385424342
Iran (Islamic Republic of),1960,Food Weight,-0.209376698,-0.279213355
Ireland,1960,Food Weight,-0.400914225,0.006923893
Israel,1960,Food Weight,-0.20875833,-0.069893103
Italy,1960,Food Weight,-0.283967348,-0.114307172
Jamaica,1960,Food Weight,-0.113187371,0.169837263
Japan,1960,Food Weight,-0.103470106,-0.034304324
Jordan,1960,Food Weight,-0.204152553,-0.234728017
Kenya,1960,Food Weight,0.300618977,-0.09139199
Kiribati,1960,Food Weight,-0.111205838,0.910733602
Kuwait,1960,Food Weight,-0.208734553,-0.24556441
Lao People's Democratic Republic,1960,Food Weight,0.223505644,0.457641044
Lebanon,1960,Food Weight,-0.209845462,-0.136795801
Lesotho,1960,Food Weight,0.136781697,-0.917580211
Liberia,1960,Food Weight,0.348742086,0.349344844
Libya,1960,Food Weight,-0.324353966,-0.245567163
Madagascar,1960,Food Weight,0.178855741,0.20687253
Malawi,1960,Food Weight,0.685289748,-0.275087001
Malaysia,1960,Food Weight,0.03924282,0.100205261
Maldives,1960,Food Weight,0.240315843,0.989690847
Mali,1960,Food Weight,0.567909536,-0.318387827
Malta,1960,Food Weight,-0.206131094,-0.0450498
Mauritania,1960,Food Weight,0.573321481,-0.718277754
Mauritius,1960,Food Weight,0.021400295,-0.039095103
Mexico,1960,Food Weight,0.008681338,-0.012808729
Mongolia,1960,Food Weight,-0.538257836,-0.79131399
Morocco,1960,Food Weight,-0.170468325,-0.190992751
Mozambique,1960,Food Weight,0.384825711,-0.096788318
Myanmar,1960,Food Weight,0.364110687,-0.272759302
Namibia,1960,Food Weight,0.534159175,-0.946415469
Nepal,1960,Food Weight,0.309851842,-0.788569298
Netherlands,1960,Food Weight,-0.323830869,0.003886113
New Caledonia,1960,Food Weight,-0.109423866,0.347218345
New Zealand,1960,Food Weight,-0.392558146,0.055054261
Nicaragua,1960,Food Weight,-0.001626478,0.411785057
Niger,1960,Food Weight,0.652692252,-0.612716247
Nigeria,1960,Food Weight,0.716969556,-0.122686886
Norway,1960,Food Weight,-0.37708096,0.062963004
Pakistan,1960,Food Weight,0.043486076,-0.352972909
Panama,1960,Food Weight,-0.01974348,0.159033134
Paraguay,1960,Food Weight,0.135171848,0.068976113
Peru,1960,Food Weight,-0.150167941,0.053890227
Philippines,1960,Food Weight,0.069572815,0.279964718
Poland,1960,Food Weight,-0.508680551,-0.047399775
Portugal,1960,Food Weight,-0.27486028,-0.164515321
Republic of Korea,1960,Food Weight,-0.165951129,-0.526856688
Romania,1960,Food Weight,-0.44174979,-0.195715618
Rwanda,1960,Food Weight,1.132080026,0.120884892
Saint Kitts and Nevis,1960,Food Weight,-0.167845516,0.325489119
Saint Lucia,1960,Food Weight,-0.119387994,0.445075111
Saint Vincent and the Grenadines,1960,Food Weight,-0.047139276,0.357478314
Samoa,1960,Food Weight,-0.055934041,0.833100238
Sao Tome and Principe,1960,Food Weight,0.129838928,0.46375493
Saudi Arabia,1960,Food Weight,-0.012064072,-0.490677764
Senegal,1960,Food Weight,0.30831639,-0.205666406
Seychelles,1960,Food Weight,-0.068102633,0.298504574
Sierra Leone,1960,Food Weight,0.527588563,-0.08991456
Solomon Islands,1960,Food Weight,0.331628083,0.705804274
South Africa,1960,Food Weight,-0.114752372,-0.083517558
Spain,1960,Food Weight,-0.270168047,-0.122796784
Sri Lanka,1960,Food Weight,0.058220047,0.404871887
Sudan (former),1960,Food Weight,0.352389658,-0.348762513
Suriname,1960,Food Weight,-0.109440426,0.20602083
Swaziland,1960,Food Weight,0.71625688,-0.228722775
Sweden,1960,Food Weight,-0.36394127,0.04797999
Switzerland,1960,Food Weight,-0.294018458,0.016087479
Syrian Arab Republic,1960,Food Weight,-0.251608835,-0.296342173
Thailand,1960,Food Weight,0.080661567,0.448396384
Timor-Leste,1960,Food Weight,0.407360176,0.335682013
Togo,1960,Food Weight,0.659444218,-0.02792843
Trinidad and Tobago,1960,Food Weight,-0.114899102,0.222491237
Tunisia,1960,Food Weight,-0.267550359,-0.243974805
Turkey,1960,Food Weight,-0.290571813,-0.301068359
Uganda,1960,Food Weight,0.638631872,-0.165889147
United Arab Emirates,1960,Food Weight,-0.799522065,-0.24594893
United Kingdom,1960,Food Weight,-0.254470913,-0.010976263
United Republic of Tanzania,1960,Food Weight,0.48951218,-0.034021854
United States of America,1960,Food Weight,-0.225825811,0.018096002
Uruguay,1960,Food Weight,-0.366211518,-0.005646653
USSR,1960,Food Weight,-0.512528671,-0.154534379
Vanuatu,1960,Food Weight,-0.213833793,0.655282258
Venezuela (Bolivarian Republic of),1960,Food Weight,-0.035192198,0.160683173
Viet Nam,1960,Food Weight,0.228230999,0.248754957
Yemen,1960,Food Weight,0.07492178,-0.575097137
Yugoslav SFR,1960,Food Weight,-0.342061189,-0.099213679
Zambia,1960,Food Weight,0.383264683,-0.270159047
Zimbabwe,1960,Food Weight,0.305020296,-0.357714242
Albania,1970,Food Weight,-0.582648779,-0.327140673
Algeria,1970,Food Weight,-0.264860918,-0.16000852
Angola,1970,Food Weight,0.401748419,0.041322465
Antigua and Barbuda,1970,Food Weight,-0.23277965,0.180114011
Argentina,1970,Food Weight,-0.289738096,-0.056336249
Australia,1970,Food Weight,-0.272051813,0.002749417
Austria,1970,Food Weight,-0.315157066,0.002403654
Bahamas,1970,Food Weight,-0.20541214,0.142818896
Bangladesh,1970,Food Weight,0.0903667,-0.371927845
Barbados,1970,Food Weight,-0.11609491,0.114151818
Belgium-Luxembourg,1970,Food Weight,-0.257987936,0.009765619
Belize,1970,Food Weight,-0.24044396,0.282768515
Benin,1970,Food Weight,0.591280218,0.003486104
Bermuda,1970,Food Weight,-0.417364524,0.177612143
Bolivia (Plurinational State of),1970,Food Weight,-0.068348442,0.022715087
Botswana,1970,Food Weight,0.252038733,-0.363953071
Brazil,1970,Food Weight,-0.029528055,0.064947743
Brunei Darussalam,1970,Food Weight,-0.021048101,0.074079641
Bulgaria,1970,Food Weight,-0.427051309,-0.092108305
Burkina Faso,1970,Food Weight,0.682481536,-0.364065107
Burundi,1970,Food Weight,0.866744367,0.237071293
Côte d’Ivoire,1970,Food Weight,0.474290339,0.142515505
Cambodia,1970,Food Weight,0.31883221,0.435060754
Cameroon,1970,Food Weight,0.444960951,0.001486623
Canada,1970,Food Weight,-0.25261621,-0.012858202
Cape Verde,1970,Food Weight,0.117227482,0.212433734
Central African Republic,1970,Food Weight,0.759881709,0.052277673
Chad,1970,Food Weight,0.672560921,-0.362082251
Chile,1970,Food Weight,-0.334759157,-0.088780099
China,1970,Food Weight,0.091567075,-0.251478957
Colombia,1970,Food Weight,0.003068494,0.119410748
Comoros,1970,Food Weight,0.587147749,0.673529864
Congo,1970,Food Weight,0.390413825,0.244089188
Costa Rica,1970,Food Weight,-0.011192815,0.266191131
Cuba,1970,Food Weight,-0.140699259,0.218645886
Cyprus,1970,Food Weight,-0.258633736,-0.110805215
Czechoslovakia,1970,Food Weight,-0.357241412,-0.022621786
Democratic People's Republic of Korea,1970,Food Weight,-0.270134333,-0.520760314
Denmark,1970,Food Weight,-0.365698028,0.051234799
Djibouti,1970,Food Weight,-0.403787403,0.430927885
Dominica,1970,Food Weight,-0.207093093,0.429201315
Dominican Republic,1970,Food Weight,0.02871625,0.154124671
Ecuador,1970,Food Weight,-0.014999234,0.138316863
Egypt,1970,Food Weight,-0.040650162,-0.368830629
El Salvador,1970,Food Weight,0.047317229,0.151707257
Ethiopia PDR,1970,Food Weight,0.336210049,-0.463816334
Fiji,1970,Food Weight,-0.090964147,0.181691897
Finland,1970,Food Weight,-0.416528481,0.062295218
France,1970,Food Weight,-0.248267668,-0.020692202
French Polynesia,1970,Food Weight,-0.183528155,0.113685325
Gabon,1970,Food Weight,0.271121183,0.334935153
Gambia,1970,Food Weight,0.660857596,-0.247976501
Germany,1970,Food Weight,-0.328496502,0.0217801
Ghana,1970,Food Weight,0.531041659,0.109435215
Greece,1970,Food Weight,-0.346487848,-0.146551921
Grenada,1970,Food Weight,-0.120982548,0.242364409
Guatemala,1970,Food Weight,-0.007238,0.36886124
Guinea,1970,Food Weight,0.775539764,0.26875825
Guinea-Bissau,1970,Food Weight,0.489508355,0.115248461
Guyana,1970,Food Weight,-0.178751998,0.25917161
Haiti,1970,Food Weight,0.282755242,0.213751405
Honduras,1970,Food Weight,0.08716874,0.224358281
Hungary,1970,Food Weight,-0.386246523,-0.036191641
Iceland,1970,Food Weight,-0.46082176,0.101631185
India,1970,Food Weight,0.141823553,-0.114294026
Indonesia,1970,Food Weight,0.28998797,0.309660845
Iran (Islamic Republic of),1970,Food Weight,-0.22302713,-0.194169517
Ireland,1970,Food Weight,-0.314020408,0.02205807
Israel,1970,Food Weight,-0.194224929,-0.065502129
Italy,1970,Food Weight,-0.280444419,-0.076225002
Jamaica,1970,Food Weight,-0.082964249,0.13318205
Japan,1970,Food Weight,-0.12124432,-0.007987091
Jordan,1970,Food Weight,-0.173102088,-0.188076568
Kenya,1970,Food Weight,0.258708546,-0.070550261
Kiribati,1970,Food Weight,-0.150722521,0.635003288
Kuwait,1970,Food Weight,-0.215400642,-0.144383321
Lao People's Democratic Republic,1970,Food Weight,0.256649641,0.403493174
Lebanon,1970,Food Weight,-0.196049315,-0.098635688
Lesotho,1970,Food Weight,-0.017827463,-0.582538494
Liberia,1970,Food Weight,0.310503171,0.364194076
Libya,1970,Food Weight,-0.30007842,-0.232233057
Madagascar,1970,Food Weight,0.215220206,0.182439394
Malawi,1970,Food Weight,0.544712367,-0.217483617
Malaysia,1970,Food Weight,0.043747591,0.091164312
Maldives,1970,Food Weight,0.337158389,0.874214764
Mali,1970,Food Weight,0.520275349,-0.304582249
Malta,1970,Food Weight,-0.23541095,-0.000372775
Mauritania,1970,Food Weight,0.367410576,-0.542589983
Mauritius,1970,Food Weight,-0.137780095,0.154411215
Mexico,1970,Food Weight,-0.044451045,-0.021246861
Mongolia,1970,Food Weight,-0.580298402,-0.732406148
Morocco,1970,Food Weight,-0.214151514,-0.209431969
Mozambique,1970,Food Weight,0.336336294,-0.055566635
Myanmar,1970,Food Weight,0.411114665,-0.316150321
Namibia,1970,Food Weight,0.528131374,-0.940040387
Nepal,1970,Food Weight,0.247972967,-0.74161442
Netherlands,1970,Food Weight,-0.287529255,0.003038004
New Caledonia,1970,Food Weight,-0.269607907,0.310542827
New Zealand,1970,Food Weight,-0.332523245,0.033106704
Nicaragua,1970,Food Weight,0.029907628,0.278575081
Niger,1970,Food Weight,0.598969834,-0.554910648
Nigeria,1970,Food Weight,0.566853823,-0.111463732
Norway,1970,Food Weight,-0.356122875,0.0602722
Pakistan,1970,Food Weight,0.034437568,-0.30228247
Panama,1970,Food Weight,-0.079066044,0.159038478
Paraguay,1970,Food Weight,0.154303113,0.07151265
Peru,1970,Food Weight,-0.142041105,0.078447492
Philippines,1970,Food Weight,0.076949383,0.278699603
Poland,1970,Food Weight,-0.449138154,-0.025947061
Portugal,1970,Food Weight,-0.219168377,-0.081914954
Republic of Korea,1970,Food Weight,-0.116307525,-0.306597257
Romania,1970,Food Weight,-0.396449859,-0.115807124
Rwanda,1970,Food Weight,0.988929709,0.148527071
Saint Kitts and Nevis,1970,Food Weight,-0.126962614,0.301719742
Saint Lucia,1970,Food Weight,-0.113160774,0.366910274
Saint Vincent and the Grenadines,1970,Food Weight,-0.084305115,0.350629949
Samoa,1970,Food Weight,-0.095893122,0.732321433
Sao Tome and Principe,1970,Food Weight,0.11601288,0.443279324
Saudi Arabia,1970,Food Weight,-0.08972867,-0.305145015
Senegal,1970,Food Weight,0.225785031,-0.178079674
Seychelles,1970,Food Weight,-0.113475178,0.144067454
Sierra Leone,1970,Food Weight,0.462814838,-0.039992759
Solomon Islands,1970,Food Weight,0.257605171,0.645470829
South Africa,1970,Food Weight,-0.124331706,-0.075476704
Spain,1970,Food Weight,-0.286030528,-0.095790622
Sri Lanka,1970,Food Weight,0.106645778,0.334070567
Sudan (former),1970,Food Weight,0.364818762,-0.376454585
Suriname,1970,Food Weight,-0.133498414,0.201537612
Swaziland,1970,Food Weight,0.44302956,-0.218340617
Sweden,1970,Food Weight,-0.335449567,0.038220665
Switzerland,1970,Food Weight,-0.29901215,0.009336313
Syrian Arab Republic,1970,Food Weight,-0.220663137,-0.268795675
Thailand,1970,Food Weight,0.075742731,0.385297339
Timor-Leste,1970,Food Weight,0.379806988,0.275204269
Togo,1970,Food Weight,0.603288882,-0.034726836
Trinidad and Tobago,1970,Food Weight,-0.126278737,0.165841073
Tunisia,1970,Food Weight,-0.258378674,-0.241686096
Turkey,1970,Food Weight,-0.274702954,-0.254476777
Uganda,1970,Food Weight,0.643041048,-0.163278465
United Arab Emirates,1970,Food Weight,-0.240836164,-0.170266656
United Kingdom,1970,Food Weight,-0.255454496,-0.006833838
United Republic of Tanzania,1970,Food Weight,0.423223788,-0.063776236
United States of America,1970,Food Weight,-0.228553741,0.014151729
Uruguay,1970,Food Weight,-0.318902893,-0.035906094
USSR,1970,Food Weight,-0.468623301,-0.126863358
Vanuatu,1970,Food Weight,-0.140479451,0.619401902
Venezuela (Bolivarian Republic of),1970,Food Weight,-0.043814844,0.071505117
Viet Nam,1970,Food Weight,0.184241417,0.263214936
Yemen,1970,Food Weight,0.07869727,-0.425316014
Yugoslav SFR,1970,Food Weight,-0.312045513,-0.065897379
Zambia,1970,Food Weight,0.274253466,-0.219882965
Zimbabwe,1970,Food Weight,0.263576432,-0.367673609
Albania,1980,Food Weight,-0.538627502,-0.240664921
Algeria,1980,Food Weight,-0.328558691,-0.1923171
Angola,1980,Food Weight,0.395747981,0.056779063
Antigua and Barbuda,1980,Food Weight,-0.212975044,0.144660261
Argentina,1980,Food Weight,-0.297512376,-0.049041335
Australia,1980,Food Weight,-0.254675919,-0.021488832
Austria,1980,Food Weight,-0.324010961,0.01198265
Bahamas,1980,Food Weight,-0.214685649,0.110818006
Bangladesh,1980,Food Weight,0.114767367,-0.327412327
Barbados,1980,Food Weight,-0.118792028,0.044155216
Belgium-Luxembourg,1980,Food Weight,-0.266555364,0.001156658
Belize,1980,Food Weight,-0.194206519,0.270886577
Benin,1980,Food Weight,0.486881679,-0.038417486
Bermuda,1980,Food Weight,-0.434463734,0.188070029
Bolivia (Plurinational State of),1980,Food Weight,-0.08282801,0.045548661
Botswana,1980,Food Weight,0.147144529,-0.250652277
Brazil,1980,Food Weight,-0.086371397,0.069866423
Brunei Darussalam,1980,Food Weight,-0.04991014,0.01989342
Bulgaria,1980,Food Weight,-0.375309931,-0.067281721
Burkina Faso,1980,Food Weight,0.588299608,-0.334566148
Burundi,1980,Food Weight,0.833418596,0.210311681
Côte d’Ivoire,1980,Food Weight,0.438592851,0.122310615
Cambodia,1980,Food Weight,0.390823005,0.491789151
Cameroon,1980,Food Weight,0.368780688,0.023405418
Canada,1980,Food Weight,-0.254192547,-0.027850107
Cape Verde,1980,Food Weight,0.122657397,-0.004029935
Central African Republic,1980,Food Weight,0.692286303,0.051546854
Chad,1980,Food Weight,0.713078988,-0.339509276
Chile,1980,Food Weight,-0.315499593,-0.088660763
China,1980,Food Weight,0.030103693,-0.174766737
Colombia,1980,Food Weight,-0.024669237,0.103160642
Comoros,1980,Food Weight,0.42627546,0.528102861
Congo,1980,Food Weight,0.315225291,0.184881614
Costa Rica,1980,Food Weight,-0.04008994,0.17355787
Cuba,1980,Food Weight,-0.161267324,0.189578392
Cyprus,1980,Food Weight,-0.249828915,-0.071490619
Czechoslovakia,1980,Food Weight,-0.374995789,-0.017248134
Democratic People's Republic of Korea,1980,Food Weight,-0.281940121,-0.480543409
Denmark,1980,Food Weight,-0.338374741,0.019634633
