Year,GlobalMean,Measurement,FoodGroup,Unit
1995,3.760201063,Protein,Pulses,g/capita/day
1995,0.767389619,Protein,Spices & stimulants,g/capita/day
1995,2.474418741,Protein,Starchy roots,g/capita/day
1995,0.018421053,Protein,Sweeteners,g/capita/day
1995,2.339286398,Protein,Vegetables,g/capita/day
1996,86.27578805,Calories,Alcoholic beverages,kcal/capita/day
1996,474.9222825,Calories,Animal products,kcal/capita/day
1996,99.35151994,Calories,Fruits,kcal/capita/day
1996,1066.511619,Calories,Grains,kcal/capita/day
1996,5.081582286,Calories,Miscellaneous,kcal/capita/day
1996,297.9719554,Calories,Oils,kcal/capita/day
1996,58.10825272,Calories,Pulses,kcal/capita/day
1996,16.62954835,Calories,Spices & stimulants,kcal/capita/day
1996,172.9022021,Calories,Starchy roots,kcal/capita/day
1996,275.8264575,Calories,Sweeteners,kcal/capita/day
1996,50.24601502,Calories,Vegetables,kcal/capita/day
1996,0.055042796,Fat,Alcoholic beverages,g/capita/day
1996,33.58763181,Fat,Animal products,g/capita/day
1996,0.549501111,Fat,Fruits,g/capita/day
1996,6.561264669,Fat,Grains,g/capita/day
1996,0.04431494,Fat,Miscellaneous,g/capita/day
1996,31.66262274,Fat,Oils,g/capita/day
1996,0.306788882,Fat,Pulses,g/capita/day
1996,0.854893802,Fat,Spices & stimulants,g/capita/day
1996,0.289012643,Fat,Starchy roots,g/capita/day
1996,0.008552632,Fat,Sweeteners,g/capita/day
1996,0.410050899,Fat,Vegetables,g/capita/day
1996,122.049227,Food Weight,Alcoholic beverages,g/capita/day
1996,455.998494,Food Weight,Animal products,g/capita/day
1996,208.3640497,Food Weight,Fruits,g/capita/day
1996,347.7341764,Food Weight,Grains,g/capita/day
1996,0,Food Weight,Miscellaneous,g/capita/day
1996,59.34869223,Food Weight,Oils,g/capita/day
1996,17.14134704,Food Weight,Pulses,g/capita/day
1996,10.97186483,Food Weight,Spices & stimulants,g/capita/day
1996,199.4770847,Food Weight,Starchy roots,g/capita/day
1996,84.12723789,Food Weight,Sweeteners,g/capita/day
1996,197.6427415,Food Weight,Vegetables,g/capita/day
1996,0.709537065,Protein,Alcoholic beverages,g/capita/day
1996,31.12372317,Protein,Animal products,g/capita/day
1996,1.140323639,Protein,Fruits,g/capita/day
1996,27.25191068,Protein,Grains,g/capita/day
1996,0.181925192,Protein,Miscellaneous,g/capita/day
1996,2.015398219,Protein,Oils,g/capita/day
1996,3.747913451,Protein,Pulses,g/capita/day
1996,0.805870245,Protein,Spices & stimulants,g/capita/day
1996,2.527163629,Protein,Starchy roots,g/capita/day
1996,0.016447368,Protein,Sweeteners,g/capita/day
1996,2.380396602,Protein,Vegetables,g/capita/day
1997,86.49738687,Calories,Alcoholic beverages,kcal/capita/day
1997,478.0023211,Calories,Animal products,kcal/capita/day
1997,99.09420753,Calories,Fruits,kcal/capita/day
1997,1062.769484,Calories,Grains,kcal/capita/day
1997,5.239472333,Calories,Miscellaneous,kcal/capita/day
1997,306.3644842,Calories,Oils,kcal/capita/day
1997,57.96027952,Calories,Pulses,kcal/capita/day
1997,17.38770654,Calories,Spices & stimulants,kcal/capita/day
1997,175.2414026,Calories,Starchy roots,kcal/capita/day
1997,277.417879,Calories,Sweeteners,kcal/capita/day
1997,49.67598083,Calories,Vegetables,kcal/capita/day
1997,0.05180235,Fat,Alcoholic beverages,g/capita/day
1997,33.78690981,Fat,Animal products,g/capita/day
1997,0.546994547,Fat,Fruits,g/capita/day
1997,6.574863735,Fat,Grains,g/capita/day
1997,0.046936591,Fat,Miscellaneous,g/capita/day
1997,32.52254441,Fat,Oils,g/capita/day
1997,0.303808671,Fat,Pulses,g/capita/day
1997,0.957221454,Fat,Spices & stimulants,g/capita/day
1997,0.294655186,Fat,Starchy roots,g/capita/day
1997,0.009210526,Fat,Sweeteners,g/capita/day
1997,0.398609687,Fat,Vegetables,g/capita/day
1997,123.8243419,Food Weight,Alcoholic beverages,g/capita/day
1997,459.5143451,Food Weight,Animal products,g/capita/day
1997,212.0081541,Food Weight,Fruits,g/capita/day
1997,346.5651006,Food Weight,Grains,g/capita/day
1997,0,Food Weight,Miscellaneous,g/capita/day
1997,60.88614903,Food Weight,Oils,g/capita/day
1997,17.0768129,Food Weight,Pulses,g/capita/day
1997,10.88896617,Food Weight,Spices & stimulants,g/capita/day
1997,202.4010777,Food Weight,Starchy roots,g/capita/day
1997,84.66392404,Food Weight,Sweeteners,g/capita/day
1997,194.9909917,Food Weight,Vegetables,g/capita/day
1997,0.689669219,Protein,Alcoholic beverages,g/capita/day
1997,31.36562653,Protein,Animal products,g/capita/day
1997,1.131831762,Protein,Fruits,g/capita/day
1997,27.14248803,Protein,Grains,g/capita/day
1997,0.18644546,Protein,Miscellaneous,g/capita/day
1997,2.135658004,Protein,Oils,g/capita/day
1997,3.738227758,Protein,Pulses,g/capita/day
1997,0.81531814,Protein,Spices & stimulants,g/capita/day
1997,2.570296925,Protein,Starchy roots,g/capita/day
1997,0.017763158,Protein,Sweeteners,g/capita/day
1997,2.351452237,Protein,Vegetables,g/capita/day
1998,88.4466262,Calories,Alcoholic beverages,kcal/capita/day
1998,482.2607648,Calories,Animal products,kcal/capita/day
1998,97.30077738,Calories,Fruits,kcal/capita/day
1998,1067.555086,Calories,Grains,kcal/capita/day
1998,4.970809504,Calories,Miscellaneous,kcal/capita/day
1998,307.9257556,Calories,Oils,kcal/capita/day
1998,59.19343454,Calories,Pulses,kcal/capita/day
1998,17.75676469,Calories,Spices & stimulants,kcal/capita/day
1998,177.0486699,Calories,Starchy roots,kcal/capita/day
1998,274.9178659,Calories,Sweeteners,kcal/capita/day
1998,50.97128005,Calories,Vegetables,kcal/capita/day
1998,0.060670575,Fat,Alcoholic beverages,g/capita/day
1998,34.106463,Fat,Animal products,g/capita/day
1998,0.540926396,Fat,Fruits,g/capita/day
1998,6.668501668,Fat,Grains,g/capita/day
1998,0.044974554,Fat,Miscellaneous,g/capita/day
1998,32.70741346,Fat,Oils,g/capita/day
1998,0.310693408,Fat,Pulses,g/capita/day
1998,0.954972969,Fat,Spices & stimulants,g/capita/day
1998,0.293700214,Fat,Starchy roots,g/capita/day
1998,0.009210526,Fat,Sweeteners,g/capita/day
1998,0.405950896,Fat,Vegetables,g/capita/day
1998,124.8078401,Food Weight,Alcoholic beverages,g/capita/day
1998,461.6952996,Food Weight,Animal products,g/capita/day
1998,208.7286793,Food Weight,Fruits,g/capita/day
1998,347.7692373,Food Weight,Grains,g/capita/day
1998,0,Food Weight,Miscellaneous,g/capita/day
1998,61.04910779,Food Weight,Oils,g/capita/day
1998,17.42100217,Food Weight,Pulses,g/capita/day
1998,11.26181715,Food Weight,Spices & stimulants,g/capita/day
1998,205.1317301,Food Weight,Starchy roots,g/capita/day
1998,84.22529578,Food Weight,Sweeteners,g/capita/day
1998,200.5477815,Food Weight,Vegetables,g/capita/day
1998,0.755087183,Protein,Alcoholic beverages,g/capita/day
1998,31.65777898,Protein,Animal products,g/capita/day
1998,1.112287336,Protein,Fruits,g/capita/day
1998,27.28868424,Protein,Grains,g/capita/day
1998,0.176464979,Protein,Miscellaneous,g/capita/day
1998,2.111320143,Protein,Oils,g/capita/day
1998,3.808523717,Protein,Pulses,g/capita/day
1998,0.844384713,Protein,Spices & stimulants,g/capita/day
1998,2.61536184,Protein,Starchy roots,g/capita/day
1998,0.019736842,Protein,Sweeteners,g/capita/day
1998,2.401828563,Protein,Vegetables,g/capita/day
1999,87.57350071,Calories,Alcoholic beverages,kcal/capita/day
1999,488.3591835,Calories,Animal products,kcal/capita/day
1999,99.87238739,Calories,Fruits,kcal/capita/day
1999,1073.876365,Calories,Grains,kcal/capita/day
1999,5.173600225,Calories,Miscellaneous,kcal/capita/day
1999,311.2451955,Calories,Oils,kcal/capita/day
1999,59.62355253,Calories,Pulses,kcal/capita/day
1999,17.43048237,Calories,Spices & stimulants,kcal/capita/day
1999,179.2939621,Calories,Starchy roots,kcal/capita/day
1999,273.9233081,Calories,Sweeteners,kcal/capita/day
1999,52.18898146,Calories,Vegetables,kcal/capita/day
1999,0.057790114,Fat,Alcoholic beverages,g/capita/day
1999,34.4695037,Fat,Animal products,g/capita/day
1999,0.551261562,Fat,Fruits,g/capita/day
1999,6.636135714,Fat,Grains,g/capita/day
1999,0.05156498,Fat,Miscellaneous,g/capita/day
1999,33.06397969,Fat,Oils,g/capita/day
1999,0.313329994,Fat,Pulses,g/capita/day
1999,0.941020638,Fat,Spices & stimulants,g/capita/day
1999,0.300735819,Fat,Starchy roots,g/capita/day
1999,0.009210526,Fat,Sweeteners,g/capita/day
1999,0.42414953,Fat,Vegetables,g/capita/day
1999,125.1680138,Food Weight,Alcoholic beverages,g/capita/day
1999,468.3693676,Food Weight,Animal products,g/capita/day
1999,214.448953,Food Weight,Fruits,g/capita/day
1999,349.7565604,Food Weight,Grains,g/capita/day
1999,0,Food Weight,Miscellaneous,g/capita/day
1999,61.59768811,Food Weight,Oils,g/capita/day
1999,17.57010028,Food Weight,Pulses,g/capita/day
1999,11.17306622,Food Weight,Spices & stimulants,g/capita/day
1999,207.8771595,Food Weight,Starchy roots,g/capita/day
1999,85.1620525,Food Weight,Sweeteners,g/capita/day
1999,206.6914471,Food Weight,Vegetables,g/capita/day
1999,0.722807491,Protein,Alcoholic beverages,g/capita/day
1999,32.20183398,Protein,Animal products,g/capita/day
1999,1.151081252,Protein,Fruits,g/capita/day
1999,27.41042732,Protein,Grains,g/capita/day
1999,0.180180223,Protein,Miscellaneous,g/capita/day
1999,2.137191146,Protein,Oils,g/capita/day
1999,3.846181984,Protein,Pulses,g/capita/day
1999,0.829195496,Protein,Spices & stimulants,g/capita/day
1999,2.641015898,Protein,Starchy roots,g/capita/day
1999,0.022368421,Protein,Sweeteners,g/capita/day
1999,2.452150602,Protein,Vegetables,g/capita/day
2000,84.97804678,Calories,Alcoholic beverages,kcal/capita/day
2000,488.3312284,Calories,Animal products,kcal/capita/day
2000,100.9518574,Calories,Fruits,kcal/capita/day
2000,1076.87718,Calories,Grains,kcal/capita/day
2000,5.75429257,Calories,Miscellaneous,kcal/capita/day
2000,315.8237965,Calories,Oils,kcal/capita/day
2000,58.93060294,Calories,Pulses,kcal/capita/day
2000,18.5373737,Calories,Spices & stimulants,kcal/capita/day
2000,179.578295,Calories,Starchy roots,kcal/capita/day
2000,277.282501,Calories,Sweeteners,kcal/capita/day
2000,53.04782149,Calories,Vegetables,kcal/capita/day
2000,0.052930314,Fat,Alcoholic beverages,g/capita/day
2000,34.46673593,Fat,Animal products,g/capita/day
2000,0.575886413,Fat,Fruits,g/capita/day
2000,6.768015062,Fat,Grains,g/capita/day
2000,0.062042667,Fat,Miscellaneous,g/capita/day
2000,33.5076656,Fat,Oils,g/capita/day
2000,0.30700127,Fat,Pulses,g/capita/day
2000,1.00159342,Fat,Spices & stimulants,g/capita/day
2000,0.302184681,Fat,Starchy roots,g/capita/day
2000,0.009210526,Fat,Sweeteners,g/capita/day
2000,0.43079941,Fat,Vegetables,g/capita/day
2000,123.8208997,Food Weight,Alcoholic beverages,g/capita/day
2000,468.0292134,Food Weight,Animal products,g/capita/day
2000,215.1198407,Food Weight,Fruits,g/capita/day
2000,350.5006641,Food Weight,Grains,g/capita/day
2000,0,Food Weight,Miscellaneous,g/capita/day
2000,62.61452209,Food Weight,Oils,g/capita/day
2000,17.31181986,Food Weight,Pulses,g/capita/day
2000,11.40973839,Food Weight,Spices & stimulants,g/capita/day
2000,208.231045,Food Weight,Starchy roots,g/capita/day
2000,86.07181549,Food Weight,Sweeteners,g/capita/day
2000,209.4572609,Food Weight,Vegetables,g/capita/day
2000,0.668741268,Protein,Alcoholic beverages,g/capita/day
2000,32.27273973,Protein,Animal products,g/capita/day
2000,1.151226015,Protein,Fruits,g/capita/day
2000,27.43280189,Protein,Grains,g/capita/day
2000,0.206490228,Protein,Miscellaneous,g/capita/day
2000,2.232826665,Protein,Oils,g/capita/day
2000,3.803138977,Protein,Pulses,g/capita/day
2000,0.855557933,Protein,Spices & stimulants,g/capita/day
2000,2.634496836,Protein,Starchy roots,g/capita/day
2000,0.019736842,Protein,Sweeteners,g/capita/day
2000,2.501500256,Protein,Vegetables,g/capita/day
2001,85.9417006,Calories,Alcoholic beverages,kcal/capita/day
2001,491.2786651,Calories,Animal products,kcal/capita/day
2001,100.0318596,Calories,Fruits,kcal/capita/day
2001,1083.772037,Calories,Grains,kcal/capita/day
2001,5.832868765,Calories,Miscellaneous,kcal/capita/day
2001,318.7815487,Calories,Oils,kcal/capita/day
2001,60.11382332,Calories,Pulses,kcal/capita/day
2001,18.91842669,Calories,Spices & stimulants,kcal/capita/day
2001,181.9957997,Calories,Starchy roots,kcal/capita/day
2001,278.5087036,Calories,Sweeteners,kcal/capita/day
2001,52.83698088,Calories,Vegetables,kcal/capita/day
2001,0.053621113,Fat,Alcoholic beverages,g/capita/day
2001,34.59075743,Fat,Animal products,g/capita/day
2001,0.567974563,Fat,Fruits,g/capita/day
2001,6.899112209,Fat,Grains,g/capita/day
2001,0.058267882,Fat,Miscellaneous,g/capita/day
2001,33.82132906,Fat,Oils,g/capita/day
2001,0.310724343,Fat,Pulses,g/capita/day
2001,1.007623769,Fat,Spices & stimulants,g/capita/day
2001,0.300941723,Fat,Starchy roots,g/capita/day
2001,0.009210526,Fat,Sweeteners,g/capita/day
2001,0.421346851,Fat,Vegetables,g/capita/day
2001,124.7183712,Food Weight,Alcoholic beverages,g/capita/day
2001,472.9623869,Food Weight,Animal products,g/capita/day
2001,213.6496832,Food Weight,Fruits,g/capita/day
2001,352.858184,Food Weight,Grains,g/capita/day
2001,0,Food Weight,Miscellaneous,g/capita/day
2001,62.92209885,Food Weight,Oils,g/capita/day
2001,17.6864574,Food Weight,Pulses,g/capita/day
2001,11.72826556,Food Weight,Spices & stimulants,g/capita/day
2001,211.297302,Food Weight,Starchy roots,g/capita/day
2001,86.38181425,Food Weight,Sweeteners,g/capita/day
2001,205.8741194,Food Weight,Vegetables,g/capita/day
2001,0.700479007,Protein,Alcoholic beverages,g/capita/day
2001,32.57401094,Protein,Animal products,g/capita/day
2001,1.149111882,Protein,Fruits,g/capita/day
2001,27.58928085,Protein,Grains,g/capita/day
2001,0.208861661,Protein,Miscellaneous,g/capita/day
2001,2.260529827,Protein,Oils,g/capita/day
2001,3.883932213,Protein,Pulses,g/capita/day
2001,0.870984168,Protein,Spices & stimulants,g/capita/day
2001,2.671323108,Protein,Starchy roots,g/capita/day
2001,0.019078947,Protein,Sweeteners,g/capita/day
2001,2.471926964,Protein,Vegetables,g/capita/day
2002,86.3296803,Calories,Alcoholic beverages,kcal/capita/day
2002,493.6683938,Calories,Animal products,kcal/capita/day
2002,101.2591399,Calories,Fruits,kcal/capita/day
2002,1084.036333,Calories,Grains,kcal/capita/day
2002,6.24981308,Calories,Miscellaneous,kcal/capita/day
2002,323.9502472,Calories,Oils,kcal/capita/day
2002,61.1762107,Calories,Pulses,kcal/capita/day
2002,19.1479415,Calories,Spices & stimulants,kcal/capita/day
2002,180.8457509,Calories,Starchy roots,kcal/capita/day
2002,278.2960243,Calories,Sweeteners,kcal/capita/day
2002,52.98978784,Calories,Vegetables,kcal/capita/day
2002,0.049260573,Fat,Alcoholic beverages,g/capita/day
2002,34.71215991,Fat,Animal products,g/capita/day
2002,0.573975301,Fat,Fruits,g/capita/day
2002,6.836185232,Fat,Grains,g/capita/day
2002,0.064226496,Fat,Miscellaneous,g/capita/day
2002,34.34496155,Fat,Oils,g/capita/day
2002,0.320081733,Fat,Pulses,g/capita/day
2002,1.006055318,Fat,Spices & stimulants,g/capita/day
2002,0.301601766,Fat,Starchy roots,g/capita/day
2002,0.009210526,Fat,Sweeteners,g/capita/day
2002,0.42694267,Fat,Vegetables,g/capita/day
2002,124.3985925,Food Weight,Alcoholic beverages,g/capita/day
2002,475.9400325,Food Weight,Animal products,g/capita/day
2002,217.5026806,Food Weight,Fruits,g/capita/day
2002,352.9699267,Food Weight,Grains,g/capita/day
2002,0,Food Weight,Miscellaneous,g/capita/day
2002,64.16181597,Food Weight,Oils,g/capita/day
2002,18.01657131,Food Weight,Pulses,g/capita/day
2002,12.13294592,Food Weight,Spices & stimulants,g/capita/day
2002,209.9271441,Food Weight,Starchy roots,g/capita/day
2002,86.38360691,Food Weight,Sweeteners,g/capita/day
2002,208.404494,Food Weight,Vegetables,g/capita/day
2002,0.696824193,Protein,Alcoholic beverages,g/capita/day
2002,32.94237086,Protein,Animal products,g/capita/day
2002,1.159155138,Protein,Fruits,g/capita/day
2002,27.5657933,Protein,Grains,g/capita/day
2002,0.218991743,Protein,Miscellaneous,g/capita/day
2002,2.343654212,Protein,Oils,g/capita/day
2002,3.947614033,Protein,Pulses,g/capita/day
2002,0.889532991,Protein,Spices & stimulants,g/capita/day
2002,2.674964589,Protein,Starchy roots,g/capita/day
2002,0.019078947,Protein,Sweeteners,g/capita/day
2002,2.480284279,Protein,Vegetables,g/capita/day
2003,86.31147014,Calories,Alcoholic beverages,kcal/capita/day
2003,492.3413589,Calories,Animal products,kcal/capita/day
2003,100.8288952,Calories,Fruits,kcal/capita/day
2003,1090.568643,Calories,Grains,kcal/capita/day
2003,6.212415303,Calories,Miscellaneous,kcal/capita/day
2003,325.4295823,Calories,Oils,kcal/capita/day
2003,61.87833068,Calories,Pulses,kcal/capita/day
2003,20.42700096,Calories,Spices & stimulants,kcal/capita/day
2003,180.3062822,Calories,Starchy roots,kcal/capita/day
2003,282.1090108,Calories,Sweeteners,kcal/capita/day
2003,54.33561244,Calories,Vegetables,kcal/capita/day
2003,0.052026878,Fat,Alcoholic beverages,g/capita/day
2003,34.57400156,Fat,Animal products,g/capita/day
2003,0.59224123,Fat,Fruits,g/capita/day
2003,6.879846641,Fat,Grains,g/capita/day
2003,0.066933384,Fat,Miscellaneous,g/capita/day
2003,34.48497564,Fat,Oils,g/capita/day
2003,0.327406893,Fat,Pulses,g/capita/day
2003,1.094205679,Fat,Spices & stimulants,g/capita/day
2003,0.297580051,Fat,Starchy roots,g/capita/day
2003,0.007894737,Fat,Sweeteners,g/capita/day
2003,0.436380136,Fat,Vegetables,g/capita/day
2003,123.7047188,Food Weight,Alcoholic beverages,g/capita/day
2003,475.7712644,Food Weight,Animal products,g/capita/day
2003,217.4439326,Food Weight,Fruits,g/capita/day
2003,354.9789334,Food Weight,Grains,g/capita/day
2003,0,Food Weight,Miscellaneous,g/capita/day
2003,64.31509407,Food Weight,Oils,g/capita/day
2003,18.23098756,Food Weight,Pulses,g/capita/day
2003,12.15331485,Food Weight,Spices & stimulants,g/capita/day
2003,209.6953391,Food Weight,Starchy roots,g/capita/day
2003,87.01861921,Food Weight,Sweeteners,g/capita/day
2003,213.1075058,Food Weight,Vegetables,g/capita/day
2003,0.699141529,Protein,Alcoholic beverages,g/capita/day
2003,32.94588993,Protein,Animal products,g/capita/day
2003,1.148839451,Protein,Fruits,g/capita/day
2003,27.77693596,Protein,Grains,g/capita/day
2003,0.217843956,Protein,Miscellaneous,g/capita/day
2003,2.376798994,Protein,Oils,g/capita/day
2003,3.996344612,Protein,Pulses,g/capita/day
2003,0.886872064,Protein,Spices & stimulants,g/capita/day
2003,2.66608316,Protein,Starchy roots,g/capita/day
2003,0.018549401,Protein,Sweeteners,g/capita/day
2003,2.526924999,Protein,Vegetables,g/capita/day
2004,87.80805007,Calories,Alcoholic beverages,kcal/capita/day
2004,492.5510304,Calories,Animal products,kcal/capita/day
2004,102.0436702,Calories,Fruits,kcal/capita/day
2004,1088.921346,Calories,Grains,kcal/capita/day
2004,7.546898851,Calories,Miscellaneous,kcal/capita/day
2004,333.1796057,Calories,Oils,kcal/capita/day
2004,61.16324478,Calories,Pulses,kcal/capita/day
2004,20.8074702,Calories,Spices & stimulants,kcal/capita/day
2004,180.400826,Calories,Starchy roots,kcal/capita/day
2004,283.0742065,Calories,Sweeteners,kcal/capita/day
2004,55.24998918,Calories,Vegetables,kcal/capita/day
2004,0.055161694,Fat,Alcoholic beverages,g/capita/day
2004,34.62536688,Fat,Animal products,g/capita/day
2004,0.586914668,Fat,Fruits,g/capita/day
2004,6.928486704,Fat,Grains,g/capita/day
2004,0.081302083,Fat,Miscellaneous,g/capita/day
2004,35.38531494,Fat,Oils,g/capita/day
2004,0.319309463,Fat,Pulses,g/capita/day
2004,1.131558747,Fat,Spices & stimulants,g/capita/day
2004,0.29471068,Fat,Starchy roots,g/capita/day
2004,0.007894737,Fat,Sweeteners,g/capita/day
2004,0.44972667,Fat,Vegetables,g/capita/day
2004,125.4375389,Food Weight,Alcoholic beverages,g/capita/day
2004,474.2476447,Food Weight,Animal products,g/capita/day
2004,219.4787951,Food Weight,Fruits,g/capita/day
2004,353.719651,Food Weight,Grains,g/capita/day
2004,0,Food Weight,Miscellaneous,g/capita/day
2004,65.3373995,Food Weight,Oils,g/capita/day
2004,17.99523809,Food Weight,Pulses,g/capita/day
2004,12.46995662,Food Weight,Spices & stimulants,g/capita/day
2004,210.0098442,Food Weight,Starchy roots,g/capita/day
2004,87.26904236,Food Weight,Sweeteners,g/capita/day
2004,218.7720907,Food Weight,Vegetables,g/capita/day
2004,0.713986622,Protein,Alcoholic beverages,g/capita/day
2004,33.02759653,Protein,Animal products,g/capita/day
2004,1.166426687,Protein,Fruits,g/capita/day
2004,27.6702204,Protein,Grains,g/capita/day
2004,0.262820088,Protein,Miscellaneous,g/capita/day
2004,2.341584337,Protein,Oils,g/capita/day
2004,3.949675439,Protein,Pulses,g/capita/day
2004,0.901910004,Protein,Spices & stimulants,g/capita/day
2004,2.661954981,Protein,Starchy roots,g/capita/day
2004,0.019865365,Protein,Sweeteners,g/capita/day
2004,2.582456586,Protein,Vegetables,g/capita/day
2005,87.23545057,Calories,Alcoholic beverages,kcal/capita/day
2005,497.9982347,Calories,Animal products,kcal/capita/day
2005,101.6714135,Calories,Fruits,kcal/capita/day
2005,1097.451545,Calories,Grains,kcal/capita/day
2005,7.845021611,Calories,Miscellaneous,kcal/capita/day
2005,336.6340303,Calories,Oils,kcal/capita/day
2005,62.19668951,Calories,Pulses,kcal/capita/day
2005,21.62786917,Calories,Spices & stimulants,kcal/capita/day
2005,180.1671725,Calories,Starchy roots,kcal/capita/day
2005,280.9748043,Calories,Sweeteners,kcal/capita/day
2005,55.32733568,Calories,Vegetables,kcal/capita/day
2005,0.054205312,Fat,Alcoholic beverages,g/capita/day
2005,34.91750336,Fat,Animal products,g/capita/day
2005,0.595857807,Fat,Fruits,g/capita/day
2005,6.9520944,Fat,Grains,g/capita/day
2005,0.083333907,Fat,Miscellaneous,g/capita/day
2005,35.70714692,Fat,Oils,g/capita/day
2005,0.320834508,Fat,Pulses,g/capita/day
2005,1.159873497,Fat,Spices & stimulants,g/capita/day
2005,0.293285093,Fat,Starchy roots,g/capita/day
2005,0.007894737,Fat,Sweeteners,g/capita/day
2005,0.449641331,Fat,Vegetables,g/capita/day
2005,126.1736867,Food Weight,Alcoholic beverages,g/capita/day
2005,480.9325897,Food Weight,Animal products,g/capita/day
2005,221.8867571,Food Weight,Fruits,g/capita/day
2005,356.4613756,Food Weight,Grains,g/capita/day
2005,0,Food Weight,Miscellaneous,g/capita/day
2005,65.99183426,Food Weight,Oils,g/capita/day
2005,18.29953862,Food Weight,Pulses,g/capita/day
2005,12.97199536,Food Weight,Spices & stimulants,g/capita/day
2005,209.6642857,Food Weight,Starchy roots,g/capita/day
2005,86.82987865,Food Weight,Sweeteners,g/capita/day
2005,214.9329097,Food Weight,Vegetables,g/capita/day
2005,0.702932121,Protein,Alcoholic beverages,g/capita/day
2005,33.50788826,Protein,Animal products,g/capita/day
2005,1.16025832,Protein,Fruits,g/capita/day
2005,27.85913892,Protein,Grains,g/capita/day
2005,0.271083035,Protein,Miscellaneous,g/capita/day
2005,2.420286834,Protein,Oils,g/capita/day
2005,4.025616225,Protein,Pulses,g/capita/day
2005,0.932968221,Protein,Spices & stimulants,g/capita/day
2005,2.6547607,Protein,Starchy roots,g/capita/day
2005,0.020394737,Protein,Sweeteners,g/capita/day
2005,2.55658227,Protein,Vegetables,g/capita/day
2006,89.75168663,Calories,Alcoholic beverages,kcal/capita/day
2006,500.2538499,Calories,Animal products,kcal/capita/day
2006,103.5934017,Calories,Fruits,kcal/capita/day
2006,1101.524092,Calories,Grains,kcal/capita/day
2006,8.01257022,Calories,Miscellaneous,kcal/capita/day
2006,340.2210854,Calories,Oils,kcal/capita/day
2006,62.74720706,Calories,Pulses,kcal/capita/day
2006,22.7051433,Calories,Spices & stimulants,kcal/capita/day
2006,178.5466613,Calories,Starchy roots,kcal/capita/day
2006,281.2268989,Calories,Sweeteners,kcal/capita/day
2006,55.59499265,Calories,Vegetables,kcal/capita/day
2006,0.055508132,Fat,Alcoholic beverages,g/capita/day
2006,35.04112622,Fat,Animal products,g/capita/day
2006,0.618077086,Fat,Fruits,g/capita/day
2006,7.0662676,Fat,Grains,g/capita/day
2006,0.092058923,Fat,Miscellaneous,g/capita/day
2006,36.11891482,Fat,Oils,g/capita/day
2006,0.316332646,Fat,Pulses,g/capita/day
2006,1.248450444,Fat,Spices & stimulants,g/capita/day
2006,0.290578239,Fat,Starchy roots,g/capita/day
2006,0.010526316,Fat,Sweeteners,g/capita/day
2006,0.448496618,Fat,Vegetables,g/capita/day
2006,130.446696,Food Weight,Alcoholic beverages,g/capita/day
2006,482.6606327,Food Weight,Animal products,g/capita/day
2006,224.4058985,Food Weight,Fruits,g/capita/day
2006,357.6702265,Food Weight,Grains,g/capita/day
2006,0,Food Weight,Miscellaneous,g/capita/day
2006,67.00874841,Food Weight,Oils,g/capita/day
2006,18.4621421,Food Weight,Pulses,g/capita/day
2006,13.32694874,Food Weight,Spices & stimulants,g/capita/day
2006,207.7054595,Food Weight,Starchy roots,g/capita/day
2006,87.22076039,Food Weight,Sweeteners,g/capita/day
2006,214.7725562,Food Weight,Vegetables,g/capita/day
2006,0.7227416,Protein,Alcoholic beverages,g/capita/day
2006,33.62452546,Protein,Animal products,g/capita/day
2006,1.183911323,Protein,Fruits,g/capita/day
2006,27.91959138,Protein,Grains,g/capita/day
2006,0.277501171,Protein,Miscellaneous,g/capita/day
2006,2.434326391,Protein,Oils,g/capita/day
2006,4.070344013,Protein,Pulses,g/capita/day
2006,0.964746539,Protein,Spices & stimulants,g/capita/day
2006,2.625776874,Protein,Starchy roots,g/capita/day
2006,0.018549396,Protein,Sweeteners,g/capita/day
2006,2.580019958,Protein,Vegetables,g/capita/day
2007,90.94301665,Calories,Alcoholic beverages,kcal/capita/day
2007,511.3801686,Calories,Animal products,kcal/capita/day
2007,104.0868472,Calories,Fruits,kcal/capita/day
2007,1102.082392,Calories,Grains,kcal/capita/day
2007,8.401958075,Calories,Miscellaneous,kcal/capita/day
2007,340.2613241,Calories,Oils,kcal/capita/day
2007,64.28988814,Calories,Pulses,kcal/capita/day
2007,23.85718085,Calories,Spices & stimulants,kcal/capita/day
2007,178.834116,Calories,Starchy roots,kcal/capita/day
2007,282.7581408,Calories,Sweeteners,kcal/capita/day
2007,55.43647937,Calories,Vegetables,kcal/capita/day
2007,0.055938011,Fat,Alcoholic beverages,g/capita/day
2007,35.86953524,Fat,Animal products,g/capita/day
2007,0.623055256,Fat,Fruits,g/capita/day
2007,7.16264694,Fat,Grains,g/capita/day
2007,0.098694214,Fat,Miscellaneous,g/capita/day
2007,36.07002294,Fat,Oils,g/capita/day
2007,0.337308475,Fat,Pulses,g/capita/day
2007,1.301229231,Fat,Spices & stimulants,g/capita/day
2007,0.290566333,Fat,Starchy roots,g/capita/day
2007,0.009210526,Fat,Sweeteners,g/capita/day
2007,0.449273294,Fat,Vegetables,g/capita/day
2007,132.1650723,Food Weight,Alcoholic beverages,g/capita/day
