CountryName,Measurement,Year,Dominance
Malaysia,Food Weight,1999,0.246171299
Maldives,Food Weight,1999,0.276406493
Mali,Food Weight,1999,0.166051661
Malta,Food Weight,1999,0.204904713
Mauritania,Food Weight,1999,0.286875254
Mauritius,Food Weight,1999,0.254731861
Mexico,Food Weight,1999,0.257449828
Mongolia,Food Weight,1999,0.631608549
Morocco,Food Weight,1999,0.323987539
Mozambique,Food Weight,1999,0.570941004
Myanmar,Food Weight,1999,0.512950095
Namibia,Food Weight,1999,0.320595099
Nepal,Food Weight,1999,0.243371476
Netherlands,Food Weight,1999,0.170546737
New Caledonia,Food Weight,1999,0.232490975
New Zealand,Food Weight,1999,0.185640685
Nicaragua,Food Weight,1999,0.181599036
Niger,Food Weight,1999,0.505617978
Nigeria,Food Weight,1999,0.232465884
Norway,Food Weight,1999,0.193710206
Pakistan,Food Weight,1999,0.381894484
Panama,Food Weight,1999,0.156637168
Paraguay,Food Weight,1999,0.270543867
Peru,Food Weight,1999,0.188591385
Philippines,Food Weight,1999,0.255270511
Poland,Food Weight,1999,0.219516236
Portugal,Food Weight,1999,0.168961719
Republic of Korea,Food Weight,1999,0.323993887
Romania,Food Weight,1999,0.231549665
Rwanda,Food Weight,1999,0.351684773
Saint Kitts and Nevis,Food Weight,1999,0.151388889
Saint Lucia,Food Weight,1999,0.178813745
Saint Vincent and the Grenadines,Food Weight,1999,0.223375205
Samoa,Food Weight,1999,0.263563238
Sao Tome and Principe,Food Weight,1999,0.22
Saudi Arabia,Food Weight,1999,0.22263365
Senegal,Food Weight,1999,0.259921344
Seychelles,Food Weight,1999,0.128582298
Sierra Leone,Food Weight,1999,0.277968037
Solomon Islands,Food Weight,1999,0.327344592
South Africa,Food Weight,1999,0.250938086
Spain,Food Weight,1999,0.158555249
Sri Lanka,Food Weight,1999,0.258098779
Sudan (former),Food Weight,1999,0.302415121
Suriname,Food Weight,1999,0.17715736
Swaziland,Food Weight,1999,0.195765813
Sweden,Food Weight,1999,0.167181388
Switzerland,Food Weight,1999,0.179361179
Syrian Arab Republic,Food Weight,1999,0.352154532
Thailand,Food Weight,1999,0.269642857
Timor-Leste,Food Weight,1999,0.232158721
Togo,Food Weight,1999,0.296677585
Trinidad and Tobago,Food Weight,1999,0.241935484
Tunisia,Food Weight,1999,0.346973
Turkey,Food Weight,1999,0.270751506
Uganda,Food Weight,1999,0.305875134
United Arab Emirates,Food Weight,1999,0.243876784
United Kingdom,Food Weight,1999,0.193096548
United Republic of Tanzania,Food Weight,1999,0.326967471
United States of America,Food Weight,1999,0.140277129
Uruguay,Food Weight,1999,0.21908046
USSR,Food Weight,1999,0.293403056
Vanuatu,Food Weight,1999,0.30105129
Venezuela (Bolivarian Republic of),Food Weight,1999,0.163173315
Viet Nam,Food Weight,1999,0.427695004
Yemen,Food Weight,1999,0.457183805
Yugoslav SFR,Food Weight,1999,0.179296528
Zambia,Food Weight,1999,0.38051525
Zimbabwe,Food Weight,1999,0.466935484
Albania,Food Weight,2000,0.311688312
Algeria,Food Weight,2000,0.427885714
Angola,Food Weight,2000,0.527034261
Antigua and Barbuda,Food Weight,2000,0.277086093
Argentina,Food Weight,2000,0.229996135
Australia,Food Weight,2000,0.174796748
Austria,Food Weight,2000,0.178214631
Bahamas,Food Weight,2000,0.175283341
Bangladesh,Food Weight,2000,0.636852207
Barbados,Food Weight,2000,0.15790687
Belgium-Luxembourg,Food Weight,2000,0.164504854
Belize,Food Weight,2000,0.161382735
Benin,Food Weight,2000,0.283532042
Bermuda,Food Weight,2000,0.233250178
Bolivia (Plurinational State of),Food Weight,2000,0.13049612
Botswana,Food Weight,2000,0.11921946
Brazil,Food Weight,2000,0.109682948
Brunei Darussalam,Food Weight,2000,0.199477124
Bulgaria,Food Weight,2000,0.272130495
Burkina Faso,Food Weight,2000,0.204819277
Burundi,Food Weight,2000,0.244199315
Cambodia,Food Weight,2000,0.61566092
Cameroon,Food Weight,2000,0.179980373
Canada,Food Weight,2000,0.137761378
Cape Verde,Food Weight,2000,0.159624413
Central African Republic,Food Weight,2000,0.33584992
Chad,Food Weight,2000,0.199116821
Chile,Food Weight,2000,0.248051659
China,Food Weight,2000,0.377597746
Colombia,Food Weight,2000,0.11265325
Comoros,Food Weight,2000,0.24371798
Congo,Food Weight,2000,0.526001195
Costa Rica,Food Weight,2000,0.216864817
C“te d'Ivoire,Food Weight,2000,0.296469801
Cuba,Food Weight,2000,0.152863228
Cyprus,Food Weight,2000,0.178739996
Czechoslovakia,Food Weight,2000,0.24001434
Democratic People's Republic of Korea,Food Weight,2000,0.312403952
Denmark,Food Weight,2000,0.167253816
Djibouti,Food Weight,2000,0.361401912
Dominica,Food Weight,2000,0.239546599
Dominican Republic,Food Weight,2000,0.167030833
Ecuador,Food Weight,2000,0.396427685
Egypt,Food Weight,2000,0.206546446
El Salvador,Food Weight,2000,0.215346535
Ethiopia PDR,Food Weight,2000,0.202356418
Fiji,Food Weight,2000,0.228526221
Finland,Food Weight,2000,0.182536467
France,Food Weight,2000,0.172667025
French Polynesia,Food Weight,2000,0.14591223
Gabon,Food Weight,2000,0.239275025
Gambia,Food Weight,2000,0.181972789
Germany,Food Weight,2000,0.201359663
Ghana,Food Weight,2000,0.322879859
Greece,Food Weight,2000,0.165215317
Grenada,Food Weight,2000,0.141011841
Guatemala,Food Weight,2000,0.282131661
Guinea,Food Weight,2000,0.201595038
Guinea-Bissau,Food Weight,2000,0.280305171
Guyana,Food Weight,2000,0.168179068
Haiti,Food Weight,2000,0.132516054
Honduras,Food Weight,2000,0.247378162
Hungary,Food Weight,2000,0.195113251
Iceland,Food Weight,2000,0.167804189
India,Food Weight,2000,0.217378232
Indonesia,Food Weight,2000,0.356680731
Iran (Islamic Republic of),Food Weight,2000,0.285061224
Ireland,Food Weight,2000,0.29137804
Israel,Food Weight,2000,0.236701337
Italy,Food Weight,2000,0.213992352
Jamaica,Food Weight,2000,0.126084325
Japan,Food Weight,2000,0.207847534
Jordan,Food Weight,2000,0.314256774
Kenya,Food Weight,2000,0.259270335
Kiribati,Food Weight,2000,0.227672464
Kuwait,Food Weight,2000,0.222642808
Lao People's Democratic Republic,Food Weight,2000,0.385914823
Lebanon,Food Weight,2000,0.190541993
Lesotho,Food Weight,2000,0.426710098
Liberia,Food Weight,2000,0.373220748
Libya,Food Weight,2000,0.294473375
Madagascar,Food Weight,2000,0.356226415
Malawi,Food Weight,2000,0.296855079
Malaysia,Food Weight,2000,0.239954403
Maldives,Food Weight,2000,0.261473963
Mali,Food Weight,2000,0.181575434
Malta,Food Weight,2000,0.21770228
Mauritania,Food Weight,2000,0.311734492
Mauritius,Food Weight,2000,0.24467285
Mexico,Food Weight,2000,0.256667335
Mongolia,Food Weight,2000,0.569790628
Morocco,Food Weight,2000,0.344978166
Mozambique,Food Weight,2000,0.576662484
Myanmar,Food Weight,2000,0.511496063
Namibia,Food Weight,2000,0.312373225
Nepal,Food Weight,2000,0.234306167
Netherlands,Food Weight,2000,0.177964647
New Caledonia,Food Weight,2000,0.247586036
New Zealand,Food Weight,2000,0.174122734
Nicaragua,Food Weight,2000,0.189482136
Niger,Food Weight,2000,0.458625954
Nigeria,Food Weight,2000,0.225060241
Norway,Food Weight,2000,0.198083692
Pakistan,Food Weight,2000,0.379331307
Panama,Food Weight,2000,0.151983664
Paraguay,Food Weight,2000,0.269316119
Peru,Food Weight,2000,0.182677165
Philippines,Food Weight,2000,0.267866324
Poland,Food Weight,2000,0.217285156
Portugal,Food Weight,2000,0.166545981
Republic of Korea,Food Weight,2000,0.345626632
Romania,Food Weight,2000,0.235362223
Rwanda,Food Weight,2000,0.231368564
Saint Kitts and Nevis,Food Weight,2000,0.1386265
Saint Lucia,Food Weight,2000,0.183259353
Saint Vincent and the Grenadines,Food Weight,2000,0.223589195
Samoa,Food Weight,2000,0.264885629
Sao Tome and Principe,Food Weight,2000,0.22660931
Saudi Arabia,Food Weight,2000,0.188125728
Senegal,Food Weight,2000,0.269599149
Seychelles,Food Weight,2000,0.127358491
Sierra Leone,Food Weight,2000,0.290828402
Solomon Islands,Food Weight,2000,0.315051903
South Africa,Food Weight,2000,0.264221909
Spain,Food Weight,2000,0.150559354
Sri Lanka,Food Weight,2000,0.250809061
Sudan (former),Food Weight,2000,0.27943761
Suriname,Food Weight,2000,0.192083228
Swaziland,Food Weight,2000,0.181480564
Sweden,Food Weight,2000,0.165054538
Switzerland,Food Weight,2000,0.180690399
Syrian Arab Republic,Food Weight,2000,0.332046332
Thailand,Food Weight,2000,0.267008388
Timor-Leste,Food Weight,2000,0.222121487
Togo,Food Weight,2000,0.294549763
Trinidad and Tobago,Food Weight,2000,0.240499457
Tunisia,Food Weight,2000,0.343968606
Turkey,Food Weight,2000,0.271790808
Uganda,Food Weight,2000,0.303912648
United Arab Emirates,Food Weight,2000,0.25576324
United Kingdom,Food Weight,2000,0.208622147
United Republic of Tanzania,Food Weight,2000,0.332010582
United States of America,Food Weight,2000,0.136932589
Uruguay,Food Weight,2000,0.216338538
USSR,Food Weight,2000,0.277791345
Vanuatu,Food Weight,2000,0.295645161
Venezuela (Bolivarian Republic of),Food Weight,2000,0.165294627
Viet Nam,Food Weight,2000,0.424163028
Yemen,Food Weight,2000,0.425653887
Yugoslav SFR,Food Weight,2000,0.1772799
Zambia,Food Weight,2000,0.386356288
Zimbabwe,Food Weight,2000,0.464141821
Albania,Food Weight,2001,0.294480823
Algeria,Food Weight,2001,0.429726089
Angola,Food Weight,2001,0.47140975
Antigua and Barbuda,Food Weight,2001,0.312211982
Argentina,Food Weight,2001,0.207877041
Australia,Food Weight,2001,0.167746714
Austria,Food Weight,2001,0.175510204
Bahamas,Food Weight,2001,0.168621701
Bangladesh,Food Weight,2001,0.651979089
Barbados,Food Weight,2001,0.148755054
Belgium-Luxembourg,Food Weight,2001,0.169026114
Belize,Food Weight,2001,0.192259226
Benin,Food Weight,2001,0.322434322
Bermuda,Food Weight,2001,0.207369659
Bolivia (Plurinational State of),Food Weight,2001,0.135781991
Botswana,Food Weight,2001,0.127242152
Brazil,Food Weight,2001,0.115419095
Brunei Darussalam,Food Weight,2001,0.173026784
Bulgaria,Food Weight,2001,0.283834586
Burkina Faso,Food Weight,2001,0.252435784
Burundi,Food Weight,2001,0.250092081
Cambodia,Food Weight,2001,0.598258236
Cameroon,Food Weight,2001,0.17697394
Canada,Food Weight,2001,0.136454953
Cape Verde,Food Weight,2001,0.134267367
Central African Republic,Food Weight,2001,0.335265476
Chad,Food Weight,2001,0.180309317
Chile,Food Weight,2001,0.253989362
China,Food Weight,2001,0.38419244
Colombia,Food Weight,2001,0.121844883
Comoros,Food Weight,2001,0.237934363
Congo,Food Weight,2001,0.5216
Costa Rica,Food Weight,2001,0.176878842
C“te d'Ivoire,Food Weight,2001,0.305954825
Cuba,Food Weight,2001,0.145016462
Cyprus,Food Weight,2001,0.192647059
Czechoslovakia,Food Weight,2001,0.24214227
Democratic People's Republic of Korea,Food Weight,2001,0.310021786
Denmark,Food Weight,2001,0.16321801
Djibouti,Food Weight,2001,0.365116279
Dominica,Food Weight,2001,0.225276104
Dominican Republic,Food Weight,2001,0.154505444
Ecuador,Food Weight,2001,0.362182741
Egypt,Food Weight,2001,0.221624116
El Salvador,Food Weight,2001,0.216029724
Ethiopia PDR,Food Weight,2001,0.200113273
Fiji,Food Weight,2001,0.230471419
Finland,Food Weight,2001,0.185973207
France,Food Weight,2001,0.174955277
French Polynesia,Food Weight,2001,0.147229669
Gabon,Food Weight,2001,0.237860781
Gambia,Food Weight,2001,0.198932384
Germany,Food Weight,2001,0.201499837
Ghana,Food Weight,2001,0.318392805
Greece,Food Weight,2001,0.161811913
Grenada,Food Weight,2001,0.141590468
Guatemala,Food Weight,2001,0.287792536
Guinea,Food Weight,2001,0.208084824
Guinea-Bissau,Food Weight,2001,0.284366962
Guyana,Food Weight,2001,0.168855535
Haiti,Food Weight,2001,0.131819615
Honduras,Food Weight,2001,0.246359223
Hungary,Food Weight,2001,0.20119382
Iceland,Food Weight,2001,0.158960202
India,Food Weight,2001,0.211081
Indonesia,Food Weight,2001,0.358350043
Iran (Islamic Republic of),Food Weight,2001,0.294674943
Ireland,Food Weight,2001,0.287356322
Israel,Food Weight,2001,0.238544084
Italy,Food Weight,2001,0.22974607
Jamaica,Food Weight,2001,0.127178701
Japan,Food Weight,2001,0.207701019
Jordan,Food Weight,2001,0.351861702
Kenya,Food Weight,2001,0.239562903
Kiribati,Food Weight,2001,0.227905154
Kuwait,Food Weight,2001,0.215271711
Lao People's Democratic Republic,Food Weight,2001,0.389769452
Lebanon,Food Weight,2001,0.186839198
Lesotho,Food Weight,2001,0.428951256
Liberia,Food Weight,2001,0.395399516
Libya,Food Weight,2001,0.307217223
Madagascar,Food Weight,2001,0.365780231
Malawi,Food Weight,2001,0.29041154
Malaysia,Food Weight,2001,0.229555237
Maldives,Food Weight,2001,0.248028046
Mali,Food Weight,2001,0.186741057
Malta,Food Weight,2001,0.222629409
Mauritania,Food Weight,2001,0.452920143
Mauritius,Food Weight,2001,0.239233259
Mexico,Food Weight,2001,0.250242671
Mongolia,Food Weight,2001,0.562758621
Morocco,Food Weight,2001,0.355573154
Mozambique,Food Weight,2001,0.590103397
Myanmar,Food Weight,2001,0.496325781
Namibia,Food Weight,2001,0.306783851
Nepal,Food Weight,2001,0.224620304
Netherlands,Food Weight,2001,0.157721035
New Caledonia,Food Weight,2001,0.215355805
New Zealand,Food Weight,2001,0.19433741
Nicaragua,Food Weight,2001,0.21115687
Niger,Food Weight,2001,0.471601787
Nigeria,Food Weight,2001,0.223709993
Norway,Food Weight,2001,0.194795254
Pakistan,Food Weight,2001,0.38302139
Panama,Food Weight,2001,0.173823529
Paraguay,Food Weight,2001,0.263823065
Peru,Food Weight,2001,0.144103774
Philippines,Food Weight,2001,0.271688312
Poland,Food Weight,2001,0.215753988
Portugal,Food Weight,2001,0.168971478
Republic of Korea,Food Weight,2001,0.340401424
Romania,Food Weight,2001,0.235547062
Rwanda,Food Weight,2001,0.214667558
Saint Kitts and Nevis,Food Weight,2001,0.140243902
Saint Lucia,Food Weight,2001,0.200932401
Saint Vincent and the Grenadines,Food Weight,2001,0.213394449
Samoa,Food Weight,2001,0.27337884
Sao Tome and Principe,Food Weight,2001,0.224501933
Saudi Arabia,Food Weight,2001,0.19869926
Senegal,Food Weight,2001,0.235666549
Seychelles,Food Weight,2001,0.125778008
Sierra Leone,Food Weight,2001,0.246287475
Solomon Islands,Food Weight,2001,0.320185217
South Africa,Food Weight,2001,0.265855371
Spain,Food Weight,2001,0.138670028
Sri Lanka,Food Weight,2001,0.251873662
Sudan (former),Food Weight,2001,0.278216123
Suriname,Food Weight,2001,0.185176004
Swaziland,Food Weight,2001,0.180055402
Sweden,Food Weight,2001,0.166802444
Switzerland,Food Weight,2001,0.170272286
Syrian Arab Republic,Food Weight,2001,0.334325186
Thailand,Food Weight,2001,0.258390049
Timor-Leste,Food Weight,2001,0.217622708
Togo,Food Weight,2001,0.284637822
Trinidad and Tobago,Food Weight,2001,0.230609598
Tunisia,Food Weight,2001,0.363668306
Turkey,Food Weight,2001,0.290546047
Uganda,Food Weight,2001,0.301525576
United Arab Emirates,Food Weight,2001,0.224662746
United Kingdom,Food Weight,2001,0.199215558
United Republic of Tanzania,Food Weight,2001,0.264974393
United States of America,Food Weight,2001,0.141848423
Uruguay,Food Weight,2001,0.222099934
USSR,Food Weight,2001,0.271663308
Vanuatu,Food Weight,2001,0.301194958
Venezuela (Bolivarian Republic of),Food Weight,2001,0.176621708
Viet Nam,Food Weight,2001,0.409873061
Yemen,Food Weight,2001,0.413328607
Yugoslav SFR,Food Weight,2001,0.165135851
Zambia,Food Weight,2001,0.374562798
Zimbabwe,Food Weight,2001,0.44873817
Albania,Food Weight,2002,0.286851852
Algeria,Food Weight,2002,0.406230134
Angola,Food Weight,2002,0.451036269
Antigua and Barbuda,Food Weight,2002,0.304244583
Argentina,Food Weight,2002,0.235797828
Australia,Food Weight,2002,0.164816557
Austria,Food Weight,2002,0.180691874
Bahamas,Food Weight,2002,0.1997192
Bangladesh,Food Weight,2002,0.652923538
Barbados,Food Weight,2002,0.142411642
Belgium-Luxembourg,Food Weight,2002,0.165194909
Belize,Food Weight,2002,0.16146414
Benin,Food Weight,2002,0.268907563
Bermuda,Food Weight,2002,0.224210738
Bolivia (Plurinational State of),Food Weight,2002,0.137077582
Botswana,Food Weight,2002,0.11743404
Brazil,Food Weight,2002,0.102023609
Brunei Darussalam,Food Weight,2002,0.178867567
Bulgaria,Food Weight,2002,0.290034813
Burkina Faso,Food Weight,2002,0.245510745
Burundi,Food Weight,2002,0.257609094
Cambodia,Food Weight,2002,0.594725111
Cameroon,Food Weight,2002,0.176029242
Canada,Food Weight,2002,0.134627047
Cape Verde,Food Weight,2002,0.123817713
Central African Republic,Food Weight,2002,0.338958878
Chad,Food Weight,2002,0.176197836
Chile,Food Weight,2002,0.243630238
China,Food Weight,2002,0.397203263
Colombia,Food Weight,2002,0.122782115
Comoros,Food Weight,2002,0.235976789
Congo,Food Weight,2002,0.519639279
Costa Rica,Food Weight,2002,0.142226891
C“te d'Ivoire,Food Weight,2002,0.300765646
Cuba,Food Weight,2002,0.144342323
Cyprus,Food Weight,2002,0.191606613
Czechoslovakia,Food Weight,2002,0.239973654
Democratic People's Republic of Korea,Food Weight,2002,0.315569258
Denmark,Food Weight,2002,0.157887078
Djibouti,Food Weight,2002,0.339591156
Dominica,Food Weight,2002,0.208170419
Dominican Republic,Food Weight,2002,0.16361995
Ecuador,Food Weight,2002,0.346024346
Egypt,Food Weight,2002,0.209213927
El Salvador,Food Weight,2002,0.203512397
Ethiopia PDR,Food Weight,2002,0.202730692
Fiji,Food Weight,2002,0.213790113
Finland,Food Weight,2002,0.186712027
France,Food Weight,2002,0.173797737
French Polynesia,Food Weight,2002,0.14370438
Gabon,Food Weight,2002,0.23870521
Gambia,Food Weight,2002,0.189088445
Germany,Food Weight,2002,0.191856678
Ghana,Food Weight,2002,0.315129046
Greece,Food Weight,2002,0.166016101
Grenada,Food Weight,2002,0.149861006
Guatemala,Food Weight,2002,0.283709579
Guinea,Food Weight,2002,0.205150589
Guinea-Bissau,Food Weight,2002,0.29010043
Guyana,Food Weight,2002,0.189514299
Haiti,Food Weight,2002,0.137047711
Honduras,Food Weight,2002,0.240379092
Hungary,Food Weight,2002,0.194281655
Iceland,Food Weight,2002,0.1455594
India,Food Weight,2002,0.211449677
Indonesia,Food Weight,2002,0.345962389
Iran (Islamic Republic of),Food Weight,2002,0.260998904
Ireland,Food Weight,2002,0.287220758
Israel,Food Weight,2002,0.238444194
Italy,Food Weight,2002,0.233209533
Jamaica,Food Weight,2002,0.121897074
Japan,Food Weight,2002,0.204561161
Jordan,Food Weight,2002,0.288007133
Kenya,Food Weight,2002,0.239503253
Kiribati,Food Weight,2002,0.234459324
Kuwait,Food Weight,2002,0.212206952
Lao People's Democratic Republic,Food Weight,2002,0.349525043
Lebanon,Food Weight,2002,0.187846154
Lesotho,Food Weight,2002,0.431412694
Liberia,Food Weight,2002,0.400141978
Libya,Food Weight,2002,0.269494697
Madagascar,Food Weight,2002,0.359646845
Malawi,Food Weight,2002,0.298474464
Malaysia,Food Weight,2002,0.215197216
Maldives,Food Weight,2002,0.238536155
Mali,Food Weight,2002,0.175444265
Malta,Food Weight,2002,0.225500688
Mauritania,Food Weight,2002,0.475409836
Mauritius,Food Weight,2002,0.25546875
Mexico,Food Weight,2002,0.249460679
Mongolia,Food Weight,2002,0.548759624
Morocco,Food Weight,2002,0.332645016
Mozambique,Food Weight,2002,0.585724798
Myanmar,Food Weight,2002,0.476564862
Namibia,Food Weight,2002,0.308678238
Nepal,Food Weight,2002,0.217665615
Netherlands,Food Weight,2002,0.166495375
New Caledonia,Food Weight,2002,0.213552851
New Zealand,Food Weight,2002,0.170444714
Nicaragua,Food Weight,2002,0.201264881
Niger,Food Weight,2002,0.423536623
Nigeria,Food Weight,2002,0.175149957
Norway,Food Weight,2002,0.19
Pakistan,Food Weight,2002,0.38171859
Panama,Food Weight,2002,0.178010471
Paraguay,Food Weight,2002,0.256566053
Peru,Food Weight,2002,0.179346584
Philippines,Food Weight,2002,0.277721002
Poland,Food Weight,2002,0.224123182
Portugal,Food Weight,2002,0.15665874
Republic of Korea,Food Weight,2002,0.31400307
Romania,Food Weight,2002,0.238004449
Rwanda,Food Weight,2002,0.224335749
Saint Kitts and Nevis,Food Weight,2002,0.153528115
Saint Lucia,Food Weight,2002,0.210975329
Saint Vincent and the Grenadines,Food Weight,2002,0.176048685
Samoa,Food Weight,2002,0.245201853
Sao Tome and Principe,Food Weight,2002,0.228642119
Saudi Arabia,Food Weight,2002,0.214507542
Senegal,Food Weight,2002,0.260332038
Seychelles,Food Weight,2002,0.122328097
Sierra Leone,Food Weight,2002,0.254602096
Solomon Islands,Food Weight,2002,0.311766678
South Africa,Food Weight,2002,0.271356784
Spain,Food Weight,2002,0.151777434
Sri Lanka,Food Weight,2002,0.250608931
Sudan (former),Food Weight,2002,0.24570273
Suriname,Food Weight,2002,0.189678106
Swaziland,Food Weight,2002,0.175172086
Sweden,Food Weight,2002,0.164488236
Switzerland,Food Weight,2002,0.178133135
Syrian Arab Republic,Food Weight,2002,0.319579288
Thailand,Food Weight,2002,0.257189239
Timor-Leste,Food Weight,2002,0.212765957
Togo,Food Weight,2002,0.272748985
Trinidad and Tobago,Food Weight,2002,0.230647292
Tunisia,Food Weight,2002,0.340893471
Turkey,Food Weight,2002,0.276632531
Uganda,Food Weight,2002,0.297179718
United Arab Emirates,Food Weight,2002,0.210430161
United Kingdom,Food Weight,2002,0.204176707
United Republic of Tanzania,Food Weight,2002,0.268147822
United States of America,Food Weight,2002,0.141431467
Uruguay,Food Weight,2002,0.256793478
USSR,Food Weight,2002,0.269360455
Vanuatu,Food Weight,2002,0.298863636
Venezuela (Bolivarian Republic of),Food Weight,2002,0.16547999
Viet Nam,Food Weight,2002,0.396499028
Yemen,Food Weight,2002,0.408037654
Yugoslav SFR,Food Weight,2002,0.181712244
Zambia,Food Weight,2002,0.382736156
Zimbabwe,Food Weight,2002,0.453584019
Albania,Food Weight,2003,0.271289314
Algeria,Food Weight,2003,0.395032525
Angola,Food Weight,2003,0.353198469
Antigua and Barbuda,Food Weight,2003,0.295971979
Argentina,Food Weight,2003,0.257142857
Australia,Food Weight,2003,0.161849711
Austria,Food Weight,2003,0.176360225
Bahamas,Food Weight,2003,0.2064645
Bangladesh,Food Weight,2003,0.645940015
Barbados,Food Weight,2003,0.143704289
Belgium-Luxembourg,Food Weight,2003,0.163959296
Belize,Food Weight,2003,0.157287413
Benin,Food Weight,2003,0.278601501
Bermuda,Food Weight,2003,0.265575165
Bolivia (Plurinational State of),Food Weight,2003,0.144611529
Botswana,Food Weight,2003,0.114454443
Brazil,Food Weight,2003,0.112726507
Brunei Darussalam,Food Weight,2003,0.183259912
Bulgaria,Food Weight,2003,0.257852597
Burkina Faso,Food Weight,2003,0.246347751
Burundi,Food Weight,2003,0.261742494
Cambodia,Food Weight,2003,0.549061282
Cameroon,Food Weight,2003,0.175893887
Canada,Food Weight,2003,0.134957826
Cape Verde,Food Weight,2003,0.132361035
Central African Republic,Food Weight,2003,0.347407407
Chad,Food Weight,2003,0.169008876
Chile,Food Weight,2003,0.242385242
China,Food Weight,2003,0.396075823
Colombia,Food Weight,2003,0.118223235
Comoros,Food Weight,2003,0.225967244
Congo,Food Weight,2003,0.520644512
Costa Rica,Food Weight,2003,0.138129496
C“te d'Ivoire,Food Weight,2003,0.310052551
Cuba,Food Weight,2003,0.148099434
Cyprus,Food Weight,2003,0.184835165
Czechoslovakia,Food Weight,2003,0.237330302
Democratic People's Republic of Korea,Food Weight,2003,0.314871348
Denmark,Food Weight,2003,0.163360385
Djibouti,Food Weight,2003,0.361955629
Dominica,Food Weight,2003,0.256019963
Dominican Republic,Food Weight,2003,0.184870286
Ecuador,Food Weight,2003,0.363178511
Egypt,Food Weight,2003,0.204116111
El Salvador,Food Weight,2003,0.210786868
Ethiopia PDR,Food Weight,2003,0.200376268
Fiji,Food Weight,2003,0.22418942
Finland,Food Weight,2003,0.181551116
France,Food Weight,2003,0.176544995
French Polynesia,Food Weight,2003,0.143270945
Gabon,Food Weight,2003,0.232613909
Gambia,Food Weight,2003,0.22125182
Germany,Food Weight,2003,0.190549301
Ghana,Food Weight,2003,0.319637291
Greece,Food Weight,2003,0.17468106
Grenada,Food Weight,2003,0.158753709
Guatemala,Food Weight,2003,0.260989011
Guinea,Food Weight,2003,0.202873686
Guinea-Bissau,Food Weight,2003,0.305357143
Guyana,Food Weight,2003,0.191828255
Haiti,Food Weight,2003,0.146428571
Honduras,Food Weight,2003,0.224848818
Hungary,Food Weight,2003,0.202136977
Iceland,Food Weight,2003,0.147848218
India,Food Weight,2003,0.199410898
Indonesia,Food Weight,2003,0.334677419
Iran (Islamic Republic of),Food Weight,2003,0.253507804
Ireland,Food Weight,2003,0.224492692
Israel,Food Weight,2003,0.236195862
Italy,Food Weight,2003,0.223896181
Jamaica,Food Weight,2003,0.125072943
Japan,Food Weight,2003,0.208791209
Jordan,Food Weight,2003,0.328025478
Kenya,Food Weight,2003,0.251438958
Kiribati,Food Weight,2003,0.242192347
Kuwait,Food Weight,2003,0.213098338
Lao People's Democratic Republic,Food Weight,2003,0.366155926
Lebanon,Food Weight,2003,0.184423106
Lesotho,Food Weight,2003,0.437043529
Liberia,Food Weight,2003,0.38989606
Libya,Food Weight,2003,0.292703151
Madagascar,Food Weight,2003,0.316751815
Malawi,Food Weight,2003,0.29318789
Malaysia,Food Weight,2003,0.218804921
Maldives,Food Weight,2003,0.234014789
Mali,Food Weight,2003,0.173615635
Malta,Food Weight,2003,0.229290618
Mauritania,Food Weight,2003,0.437964339
Mauritius,Food Weight,2003,0.268010076
Mexico,Food Weight,2003,0.243926142
Mongolia,Food Weight,2003,0.499196787
Morocco,Food Weight,2003,0.334299167
Mozambique,Food Weight,2003,0.554751343
Myanmar,Food Weight,2003,0.463117192
Namibia,Food Weight,2003,0.304798962
Nepal,Food Weight,2003,0.210390947
Netherlands,Food Weight,2003,0.157626821
New Caledonia,Food Weight,2003,0.203213397
New Zealand,Food Weight,2003,0.160862648
Nicaragua,Food Weight,2003,0.214521452
Niger,Food Weight,2003,0.419403435
Nigeria,Food Weight,2003,0.177010344
Norway,Food Weight,2003,0.185436537
Pakistan,Food Weight,2003,0.38160604
Panama,Food Weight,2003,0.171291355
Paraguay,Food Weight,2003,0.263959391
Peru,Food Weight,2003,0.169043238
Philippines,Food Weight,2003,0.276038994
Poland,Food Weight,2003,0.218209306
Portugal,Food Weight,2003,0.163671758
Republic of Korea,Food Weight,2003,0.331564533
Romania,Food Weight,2003,0.208089097
Rwanda,Food Weight,2003,0.214285714
Saint Kitts and Nevis,Food Weight,2003,0.144857297
Saint Lucia,Food Weight,2003,0.194387871
Saint Vincent and the Grenadines,Food Weight,2003,0.16435728
Samoa,Food Weight,2003,0.275953566
Sao Tome and Principe,Food Weight,2003,0.23580533
Saudi Arabia,Food Weight,2003,0.213959854
Senegal,Food Weight,2003,0.243926142
Seychelles,Food Weight,2003,0.127002828
Sierra Leone,Food Weight,2003,0.238573021
Solomon Islands,Food Weight,2003,0.313149645
South Africa,Food Weight,2003,0.276646707
Spain,Food Weight,2003,0.150842387
Sri Lanka,Food Weight,2003,0.253928867
Sudan (former),Food Weight,2003,0.239096329
Suriname,Food Weight,2003,0.180366492
Swaziland,Food Weight,2003,0.179664363
Sweden,Food Weight,2003,0.16038858
Switzerland,Food Weight,2003,0.178712965
Syrian Arab Republic,Food Weight,2003,0.324249055
Thailand,Food Weight,2003,0.262333411
Timor-Leste,Food Weight,2003,0.233858511
