ItemName,CountryName,ElementName,UnitName,20092011Average
"Cereals, other",Mozambique,Protein,g/capita/day,0
"Cereals, other",Myanmar,Fat,g/capita/day,0
"Cereals, other",Myanmar,Calories,kcal/capita/day,2.333333333
"Cereals, other",Myanmar,Food Weight,g/capita/day,1
"Cereals, other",Myanmar,Protein,g/capita/day,0.1
"Cereals, other",Namibia,Fat,g/capita/day,0
"Cereals, other",Namibia,Calories,kcal/capita/day,14
"Cereals, other",Namibia,Food Weight,g/capita/day,4.333333333
"Cereals, other",Namibia,Protein,g/capita/day,0.4
"Cereals, other",Nepal,Fat,g/capita/day,0
"Cereals, other",Nepal,Calories,kcal/capita/day,0.666666667
"Cereals, other",Nepal,Food Weight,g/capita/day,0.333333333
"Cereals, other",Nepal,Protein,g/capita/day,0
"Cereals, other",Netherlands,Fat,g/capita/day,0
"Cereals, other",Netherlands,Calories,kcal/capita/day,6
"Cereals, other",Netherlands,Food Weight,g/capita/day,2
"Cereals, other",Netherlands,Protein,g/capita/day,0.166666667
"Cereals, other",New Caledonia,Fat,g/capita/day,0
"Cereals, other",New Caledonia,Calories,kcal/capita/day,1.333333333
"Cereals, other",New Caledonia,Food Weight,g/capita/day,0.666666667
"Cereals, other",New Caledonia,Protein,g/capita/day,0
"Cereals, other",New Zealand,Fat,g/capita/day,0.1
"Cereals, other",New Zealand,Calories,kcal/capita/day,28.66666667
"Cereals, other",New Zealand,Food Weight,g/capita/day,9.333333333
"Cereals, other",New Zealand,Protein,g/capita/day,0.733333333
"Cereals, other",Nicaragua,Fat,g/capita/day,0
"Cereals, other",Nicaragua,Calories,kcal/capita/day,1.333333333
"Cereals, other",Nicaragua,Food Weight,g/capita/day,0.333333333
"Cereals, other",Nicaragua,Protein,g/capita/day,0.033333333
"Cereals, other",Niger,Fat,g/capita/day,0.033333333
"Cereals, other",Niger,Calories,kcal/capita/day,14
"Cereals, other",Niger,Food Weight,g/capita/day,4.666666667
"Cereals, other",Niger,Protein,g/capita/day,0.4
"Cereals, other",Nigeria,Fat,g/capita/day,0
"Cereals, other",Nigeria,Calories,kcal/capita/day,3.666666667
"Cereals, other",Nigeria,Food Weight,g/capita/day,1
"Cereals, other",Nigeria,Protein,g/capita/day,0.1
"Cereals, other",Norway,Fat,g/capita/day,0
"Cereals, other",Norway,Calories,kcal/capita/day,0.333333333
"Cereals, other",Norway,Food Weight,g/capita/day,0
"Cereals, other",Norway,Protein,g/capita/day,0
"Cereals, other",Occupied Palestinian Territory,Fat,g/capita/day,0.1
"Cereals, other",Occupied Palestinian Territory,Calories,kcal/capita/day,23.66666667
"Cereals, other",Occupied Palestinian Territory,Food Weight,g/capita/day,10.66666667
"Cereals, other",Occupied Palestinian Territory,Protein,g/capita/day,0.633333333
"Cereals, other",Pakistan,Fat,g/capita/day,0
"Cereals, other",Pakistan,Calories,kcal/capita/day,0.333333333
"Cereals, other",Pakistan,Food Weight,g/capita/day,0
"Cereals, other",Pakistan,Protein,g/capita/day,0
"Cereals, other",Panama,Fat,g/capita/day,0
"Cereals, other",Panama,Calories,kcal/capita/day,7
"Cereals, other",Panama,Food Weight,g/capita/day,2.333333333
"Cereals, other",Panama,Protein,g/capita/day,0.2
"Cereals, other",Paraguay,Fat,g/capita/day,0
"Cereals, other",Paraguay,Calories,kcal/capita/day,2
"Cereals, other",Paraguay,Food Weight,g/capita/day,1
"Cereals, other",Paraguay,Protein,g/capita/day,0.033333333
"Cereals, other",Peru,Fat,g/capita/day,0.2
"Cereals, other",Peru,Calories,kcal/capita/day,10.66666667
"Cereals, other",Peru,Food Weight,g/capita/day,3
"Cereals, other",Peru,Protein,g/capita/day,0.4
"Cereals, other",Philippines,Fat,g/capita/day,0
"Cereals, other",Philippines,Calories,kcal/capita/day,1
"Cereals, other",Philippines,Food Weight,g/capita/day,0
"Cereals, other",Philippines,Protein,g/capita/day,0
"Cereals, other",Poland,Fat,g/capita/day,0.1
"Cereals, other",Poland,Calories,kcal/capita/day,21
"Cereals, other",Poland,Food Weight,g/capita/day,7.666666667
"Cereals, other",Poland,Protein,g/capita/day,0.433333333
"Cereals, other",Portugal,Fat,g/capita/day,0
"Cereals, other",Portugal,Calories,kcal/capita/day,2.333333333
"Cereals, other",Portugal,Food Weight,g/capita/day,1
"Cereals, other",Portugal,Protein,g/capita/day,0.066666667
"Cereals, other",Republic of Korea,Fat,g/capita/day,0
"Cereals, other",Republic of Korea,Calories,kcal/capita/day,0
"Cereals, other",Republic of Korea,Food Weight,g/capita/day,0
"Cereals, other",Republic of Korea,Protein,g/capita/day,0
"Cereals, other",Republic of Moldova,Fat,g/capita/day,0
"Cereals, other",Republic of Moldova,Calories,kcal/capita/day,2.666666667
"Cereals, other",Republic of Moldova,Food Weight,g/capita/day,0.666666667
"Cereals, other",Republic of Moldova,Protein,g/capita/day,0.066666667
"Cereals, other",Romania,Fat,g/capita/day,0
"Cereals, other",Romania,Calories,kcal/capita/day,3.666666667
"Cereals, other",Romania,Food Weight,g/capita/day,1.333333333
"Cereals, other",Romania,Protein,g/capita/day,0.1
"Cereals, other",Russian Federation,Fat,g/capita/day,0
"Cereals, other",Russian Federation,Calories,kcal/capita/day,1.333333333
"Cereals, other",Russian Federation,Food Weight,g/capita/day,0.666666667
"Cereals, other",Russian Federation,Protein,g/capita/day,0
"Cereals, other",Rwanda,Fat,g/capita/day,0
"Cereals, other",Rwanda,Calories,kcal/capita/day,1
"Cereals, other",Rwanda,Food Weight,g/capita/day,0
"Cereals, other",Rwanda,Protein,g/capita/day,0
"Cereals, other",Saint Kitts and Nevis,Fat,g/capita/day,0.066666667
"Cereals, other",Saint Kitts and Nevis,Calories,kcal/capita/day,13.66666667
"Cereals, other",Saint Kitts and Nevis,Food Weight,g/capita/day,4
"Cereals, other",Saint Kitts and Nevis,Protein,g/capita/day,0.333333333
"Cereals, other",Saint Lucia,Fat,g/capita/day,0
"Cereals, other",Saint Lucia,Calories,kcal/capita/day,2
"Cereals, other",Saint Lucia,Food Weight,g/capita/day,0.666666667
"Cereals, other",Saint Lucia,Protein,g/capita/day,0.066666667
"Cereals, other",Saint Vincent and the Grenadines,Fat,g/capita/day,0.1
"Cereals, other",Saint Vincent and the Grenadines,Calories,kcal/capita/day,17.66666667
"Cereals, other",Saint Vincent and the Grenadines,Food Weight,g/capita/day,5.666666667
"Cereals, other",Saint Vincent and the Grenadines,Protein,g/capita/day,0.5
"Cereals, other",Samoa,Fat,g/capita/day,0
"Cereals, other",Samoa,Calories,kcal/capita/day,0
"Cereals, other",Samoa,Food Weight,g/capita/day,0
"Cereals, other",Samoa,Protein,g/capita/day,0
"Cereals, other",Sao Tome and Principe,Fat,g/capita/day,0
"Cereals, other",Sao Tome and Principe,Calories,kcal/capita/day,1.666666667
"Cereals, other",Sao Tome and Principe,Food Weight,g/capita/day,1
"Cereals, other",Sao Tome and Principe,Protein,g/capita/day,0
"Cereals, other",Saudi Arabia,Fat,g/capita/day,0.1
"Cereals, other",Saudi Arabia,Calories,kcal/capita/day,18.33333333
"Cereals, other",Saudi Arabia,Food Weight,g/capita/day,7.666666667
"Cereals, other",Saudi Arabia,Protein,g/capita/day,0.533333333
"Cereals, other",Senegal,Fat,g/capita/day,0
"Cereals, other",Senegal,Calories,kcal/capita/day,2
"Cereals, other",Senegal,Food Weight,g/capita/day,0.666666667
"Cereals, other",Senegal,Protein,g/capita/day,0.033333333
"Cereals, other",Serbia,Fat,g/capita/day,0
"Cereals, other",Serbia,Calories,kcal/capita/day,10.66666667
"Cereals, other",Serbia,Food Weight,g/capita/day,4
"Cereals, other",Serbia,Protein,g/capita/day,0.3
"Cereals, other",Sierra Leone,Fat,g/capita/day,0.1
"Cereals, other",Sierra Leone,Calories,kcal/capita/day,11.66666667
"Cereals, other",Sierra Leone,Food Weight,g/capita/day,4
"Cereals, other",Sierra Leone,Protein,g/capita/day,0.333333333
"Cereals, other",Slovakia,Fat,g/capita/day,0
"Cereals, other",Slovakia,Calories,kcal/capita/day,4
"Cereals, other",Slovakia,Food Weight,g/capita/day,1.333333333
"Cereals, other",Slovakia,Protein,g/capita/day,0.1
"Cereals, other",Slovenia,Fat,g/capita/day,0
"Cereals, other",Slovenia,Calories,kcal/capita/day,10.33333333
"Cereals, other",Slovenia,Food Weight,g/capita/day,3.666666667
"Cereals, other",Slovenia,Protein,g/capita/day,0.3
"Cereals, other",Solomon Islands,Fat,g/capita/day,0
"Cereals, other",Solomon Islands,Calories,kcal/capita/day,0
"Cereals, other",Solomon Islands,Food Weight,g/capita/day,0
"Cereals, other",Solomon Islands,Protein,g/capita/day,0
"Cereals, other",Somalia,Fat,g/capita/day,0
"Cereals, other",Somalia,Calories,kcal/capita/day,3.666666667
"Cereals, other",Somalia,Food Weight,g/capita/day,1
"Cereals, other",Somalia,Protein,g/capita/day,0.1
"Cereals, other",South Africa,Fat,g/capita/day,0
"Cereals, other",South Africa,Calories,kcal/capita/day,1
"Cereals, other",South Africa,Food Weight,g/capita/day,0
"Cereals, other",South Africa,Protein,g/capita/day,0
"Cereals, other",Spain,Fat,g/capita/day,0
"Cereals, other",Spain,Calories,kcal/capita/day,0
"Cereals, other",Spain,Food Weight,g/capita/day,0
"Cereals, other",Spain,Protein,g/capita/day,0
"Cereals, other",Sri Lanka,Fat,g/capita/day,0
"Cereals, other",Sri Lanka,Calories,kcal/capita/day,0
"Cereals, other",Sri Lanka,Food Weight,g/capita/day,0
"Cereals, other",Sri Lanka,Protein,g/capita/day,0
"Cereals, other",Sudan (former),Fat,g/capita/day,0
"Cereals, other",Sudan (former),Calories,kcal/capita/day,0
"Cereals, other",Sudan (former),Food Weight,g/capita/day,0
"Cereals, other",Sudan (former),Protein,g/capita/day,0
"Cereals, other",Suriname,Fat,g/capita/day,0
"Cereals, other",Suriname,Calories,kcal/capita/day,3
"Cereals, other",Suriname,Food Weight,g/capita/day,1
"Cereals, other",Suriname,Protein,g/capita/day,0.1
"Cereals, other",Swaziland,Fat,g/capita/day,0
"Cereals, other",Swaziland,Calories,kcal/capita/day,6.333333333
"Cereals, other",Swaziland,Food Weight,g/capita/day,2
"Cereals, other",Swaziland,Protein,g/capita/day,0.2
"Cereals, other",Sweden,Fat,g/capita/day,0
"Cereals, other",Sweden,Calories,kcal/capita/day,2.333333333
"Cereals, other",Sweden,Food Weight,g/capita/day,1
"Cereals, other",Sweden,Protein,g/capita/day,0.1
"Cereals, other",Switzerland,Fat,g/capita/day,0
"Cereals, other",Switzerland,Calories,kcal/capita/day,8
"Cereals, other",Switzerland,Food Weight,g/capita/day,3.333333333
"Cereals, other",Switzerland,Protein,g/capita/day,0.2
"Cereals, other",Syrian Arab Republic,Fat,g/capita/day,0
"Cereals, other",Syrian Arab Republic,Calories,kcal/capita/day,1
"Cereals, other",Syrian Arab Republic,Food Weight,g/capita/day,0.333333333
"Cereals, other",Syrian Arab Republic,Protein,g/capita/day,0
"Cereals, other",Tajikistan,Fat,g/capita/day,0
"Cereals, other",Tajikistan,Calories,kcal/capita/day,2.333333333
"Cereals, other",Tajikistan,Food Weight,g/capita/day,0.666666667
"Cereals, other",Tajikistan,Protein,g/capita/day,0.033333333
"Cereals, other",Thailand,Fat,g/capita/day,0
"Cereals, other",Thailand,Calories,kcal/capita/day,0
"Cereals, other",Thailand,Food Weight,g/capita/day,0
"Cereals, other",Thailand,Protein,g/capita/day,0
"Cereals, other",The former Yugoslav Republic of Macedonia,Fat,g/capita/day,0
"Cereals, other",The former Yugoslav Republic of Macedonia,Calories,kcal/capita/day,0.666666667
"Cereals, other",The former Yugoslav Republic of Macedonia,Food Weight,g/capita/day,0
"Cereals, other",The former Yugoslav Republic of Macedonia,Protein,g/capita/day,0
"Cereals, other",Timor-Leste,Fat,g/capita/day,0
"Cereals, other",Timor-Leste,Calories,kcal/capita/day,0
"Cereals, other",Timor-Leste,Food Weight,g/capita/day,0
"Cereals, other",Timor-Leste,Protein,g/capita/day,0
"Cereals, other",Togo,Fat,g/capita/day,0
"Cereals, other",Togo,Calories,kcal/capita/day,2
"Cereals, other",Togo,Food Weight,g/capita/day,1
"Cereals, other",Togo,Protein,g/capita/day,0.066666667
"Cereals, other",Trinidad and Tobago,Fat,g/capita/day,0
"Cereals, other",Trinidad and Tobago,Calories,kcal/capita/day,7.666666667
"Cereals, other",Trinidad and Tobago,Food Weight,g/capita/day,3.333333333
"Cereals, other",Trinidad and Tobago,Protein,g/capita/day,0.233333333
"Cereals, other",Tunisia,Fat,g/capita/day,0
"Cereals, other",Tunisia,Calories,kcal/capita/day,8
"Cereals, other",Tunisia,Food Weight,g/capita/day,2.666666667
"Cereals, other",Tunisia,Protein,g/capita/day,0.2
"Cereals, other",Turkey,Fat,g/capita/day,0
"Cereals, other",Turkey,Calories,kcal/capita/day,0
"Cereals, other",Turkey,Food Weight,g/capita/day,0
"Cereals, other",Turkey,Protein,g/capita/day,0
"Cereals, other",Turkmenistan,Fat,g/capita/day,0
"Cereals, other",Turkmenistan,Calories,kcal/capita/day,0
"Cereals, other",Turkmenistan,Food Weight,g/capita/day,0
"Cereals, other",Turkmenistan,Protein,g/capita/day,0
"Cereals, other",Uganda,Fat,g/capita/day,0
"Cereals, other",Uganda,Calories,kcal/capita/day,0
"Cereals, other",Uganda,Food Weight,g/capita/day,0
"Cereals, other",Uganda,Protein,g/capita/day,0
"Cereals, other",Ukraine,Fat,g/capita/day,0
"Cereals, other",Ukraine,Calories,kcal/capita/day,0.333333333
"Cereals, other",Ukraine,Food Weight,g/capita/day,0
"Cereals, other",Ukraine,Protein,g/capita/day,0
"Cereals, other",United Arab Emirates,Fat,g/capita/day,0
"Cereals, other",United Arab Emirates,Calories,kcal/capita/day,1.666666667
"Cereals, other",United Arab Emirates,Food Weight,g/capita/day,0.666666667
"Cereals, other",United Arab Emirates,Protein,g/capita/day,0.033333333
"Cereals, other",United Kingdom,Fat,g/capita/day,0
"Cereals, other",United Kingdom,Calories,kcal/capita/day,2
"Cereals, other",United Kingdom,Food Weight,g/capita/day,0.666666667
"Cereals, other",United Kingdom,Protein,g/capita/day,0.066666667
"Cereals, other",United Republic of Tanzania,Fat,g/capita/day,0
"Cereals, other",United Republic of Tanzania,Calories,kcal/capita/day,3.666666667
"Cereals, other",United Republic of Tanzania,Food Weight,g/capita/day,1.333333333
"Cereals, other",United Republic of Tanzania,Protein,g/capita/day,0.1
"Cereals, other",United States of America,Fat,g/capita/day,0
"Cereals, other",United States of America,Calories,kcal/capita/day,4.333333333
"Cereals, other",United States of America,Food Weight,g/capita/day,1.333333333
"Cereals, other",United States of America,Protein,g/capita/day,0.1
"Cereals, other",Uruguay,Fat,g/capita/day,0
"Cereals, other",Uruguay,Calories,kcal/capita/day,5.666666667
"Cereals, other",Uruguay,Food Weight,g/capita/day,2.666666667
"Cereals, other",Uruguay,Protein,g/capita/day,0.133333333
"Cereals, other",Uzbekistan,Fat,g/capita/day,0.033333333
"Cereals, other",Uzbekistan,Calories,kcal/capita/day,11.33333333
"Cereals, other",Uzbekistan,Food Weight,g/capita/day,4
"Cereals, other",Uzbekistan,Protein,g/capita/day,0.3
"Cereals, other",Vanuatu,Fat,g/capita/day,0.033333333
"Cereals, other",Vanuatu,Calories,kcal/capita/day,12.33333333
"Cereals, other",Vanuatu,Food Weight,g/capita/day,4.333333333
"Cereals, other",Vanuatu,Protein,g/capita/day,0.333333333
"Cereals, other",Venezuela (Bolivarian Republic of),Fat,g/capita/day,0
"Cereals, other",Venezuela (Bolivarian Republic of),Calories,kcal/capita/day,0.666666667
"Cereals, other",Venezuela (Bolivarian Republic of),Food Weight,g/capita/day,0
"Cereals, other",Venezuela (Bolivarian Republic of),Protein,g/capita/day,0
"Cereals, other",Viet Nam,Fat,g/capita/day,0
"Cereals, other",Viet Nam,Calories,kcal/capita/day,0.333333333
"Cereals, other",Viet Nam,Food Weight,g/capita/day,0
"Cereals, other",Viet Nam,Protein,g/capita/day,0
"Cereals, other",Yemen,Fat,g/capita/day,0
"Cereals, other",Yemen,Calories,kcal/capita/day,0.333333333
"Cereals, other",Yemen,Food Weight,g/capita/day,0
"Cereals, other",Yemen,Protein,g/capita/day,0
"Cereals, other",Zambia,Fat,g/capita/day,0
"Cereals, other",Zambia,Calories,kcal/capita/day,0
"Cereals, other",Zambia,Food Weight,g/capita/day,0
"Cereals, other",Zambia,Protein,g/capita/day,0
"Cereals, other",Zimbabwe,Fat,g/capita/day,0
"Cereals, other",Zimbabwe,Calories,kcal/capita/day,1.666666667
"Cereals, other",Zimbabwe,Food Weight,g/capita/day,0.333333333
"Cereals, other",Zimbabwe,Protein,g/capita/day,0
"Citrus, other",Afghanistan,Fat,g/capita/day,0
"Citrus, other",Afghanistan,Calories,kcal/capita/day,0.333333333
"Citrus, other",Afghanistan,Food Weight,g/capita/day,1
"Citrus, other",Afghanistan,Protein,g/capita/day,0
"Citrus, other",Albania,Fat,g/capita/day,0
"Citrus, other",Albania,Calories,kcal/capita/day,0
"Citrus, other",Albania,Food Weight,g/capita/day,1.666666667
"Citrus, other",Albania,Protein,g/capita/day,0
"Citrus, other",Algeria,Fat,g/capita/day,0
"Citrus, other",Algeria,Calories,kcal/capita/day,0
"Citrus, other",Algeria,Food Weight,g/capita/day,0.666666667
"Citrus, other",Algeria,Protein,g/capita/day,0
"Citrus, other",Angola,Fat,g/capita/day,0.1
"Citrus, other",Angola,Calories,kcal/capita/day,9.333333333
"Citrus, other",Angola,Food Weight,g/capita/day,31.33333333
"Citrus, other",Angola,Protein,g/capita/day,0.1
"Citrus, other",Antigua and Barbuda,Fat,g/capita/day,0
"Citrus, other",Antigua and Barbuda,Calories,kcal/capita/day,0.333333333
"Citrus, other",Antigua and Barbuda,Food Weight,g/capita/day,1.666666667
"Citrus, other",Antigua and Barbuda,Protein,g/capita/day,0
"Citrus, other",Argentina,Fat,g/capita/day,0
"Citrus, other",Argentina,Calories,kcal/capita/day,0
"Citrus, other",Argentina,Food Weight,g/capita/day,0
"Citrus, other",Argentina,Protein,g/capita/day,0
"Citrus, other",Armenia,Fat,g/capita/day,0
"Citrus, other",Armenia,Calories,kcal/capita/day,0.666666667
"Citrus, other",Armenia,Food Weight,g/capita/day,2.333333333
"Citrus, other",Armenia,Protein,g/capita/day,0
"Citrus, other",Australia,Fat,g/capita/day,0
"Citrus, other",Australia,Calories,kcal/capita/day,0
"Citrus, other",Australia,Food Weight,g/capita/day,0
"Citrus, other",Australia,Protein,g/capita/day,0
"Citrus, other",Austria,Fat,g/capita/day,0
"Citrus, other",Austria,Calories,kcal/capita/day,0
"Citrus, other",Austria,Food Weight,g/capita/day,2.666666667
"Citrus, other",Austria,Protein,g/capita/day,0
"Citrus, other",Azerbaijan,Fat,g/capita/day,0
"Citrus, other",Azerbaijan,Calories,kcal/capita/day,0
"Citrus, other",Azerbaijan,Food Weight,g/capita/day,1
"Citrus, other",Azerbaijan,Protein,g/capita/day,0
"Citrus, other",Bahamas,Fat,g/capita/day,0
"Citrus, other",Bahamas,Calories,kcal/capita/day,0
"Citrus, other",Bahamas,Food Weight,g/capita/day,0
"Citrus, other",Bahamas,Protein,g/capita/day,0
"Citrus, other",Bangladesh,Fat,g/capita/day,0
"Citrus, other",Bangladesh,Calories,kcal/capita/day,0
"Citrus, other",Bangladesh,Food Weight,g/capita/day,0
"Citrus, other",Bangladesh,Protein,g/capita/day,0
"Citrus, other",Barbados,Fat,g/capita/day,0
"Citrus, other",Barbados,Calories,kcal/capita/day,0
"Citrus, other",Barbados,Food Weight,g/capita/day,1
"Citrus, other",Barbados,Protein,g/capita/day,0
"Citrus, other",Belarus,Fat,g/capita/day,0
"Citrus, other",Belarus,Calories,kcal/capita/day,0
