CountryName,ItemName,FoodGroupName,ElementName,UnitName,Year,Value
*Global Mean,Wheat,Grains,Food Weight,g/capita/day,1984,168.294881
*Global Mean,Wheat,Grains,Food Weight,g/capita/day,1991,169.6268926
*Global Mean,Wheat,Grains,Food Weight,g/capita/day,1992,168.6975801
*Global Mean,Wheat,Grains,Protein,g/capita/day,1964,12.45526316
*Global Mean,Wheat,Grains,Protein,g/capita/day,1978,13.63881579
*Global Mean,Wheat,Grains,Protein,g/capita/day,1986,13.91118421
*Global Mean,Wheat,Grains,Protein,g/capita/day,1988,14.38421053
*Global Mean,Yams,Starchy roots,Calories,kcal/capita/day,1963,20.48684211
*Global Mean,Yams,Starchy roots,Calories,kcal/capita/day,1987,15.90789474
*Global Mean,Yams,Starchy roots,Calories,kcal/capita/day,2000,18.89887636
*Global Mean,Yams,Starchy roots,Calories,kcal/capita/day,2004,18.87936088
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1973,0.034868421
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1974,0.032894737
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1976,0.032894737
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1985,0.029605263
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1986,0.030921053
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,1995,0.032236842
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,2004,0.032894737
*Global Mean,Yams,Starchy roots,Fat,g/capita/day,2006,0.034868421
*Global Mean,Yams,Starchy roots,Food Weight,g/capita/day,1964,20.8111031
*Global Mean,Yams,Starchy roots,Food Weight,g/capita/day,1978,18.97981254
*Global Mean,Yams,Starchy roots,Food Weight,g/capita/day,1979,18.38860851
*Global Mean,Yams,Starchy roots,Food Weight,g/capita/day,1985,16.47801009
*Global Mean,Yams,Starchy roots,Food Weight,g/capita/day,1986,16.8925739
*Global Mean,Yams,Starchy roots,Protein,g/capita/day,1995,0.296675445
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1972,5.520908436
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1977,4.708002884
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1980,4.464671954
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1981,4.329488104
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1983,4.401586157
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1985,4.343907715
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1989,3.66258111
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1990,3.56705119
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1995,3.185119552
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1997,3.069827725
*Global Mean,Rye,Grains,Food Weight,g/capita/day,1998,2.997881573
*Global Mean,Rye,Grains,Food Weight,g/capita/day,2009,2.656953286
*Global Mean,Rye,Grains,Protein,g/capita/day,1984,0.317105263
*Global Mean,Rye,Grains,Protein,g/capita/day,1992,0.246592257
*Global Mean,Rye,Grains,Protein,g/capita/day,1996,0.220956879
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,1965,4.611842105
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,1967,4.434210526
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,1987,4.631578947
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,1993,4.901211541
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,1994,5.046640735
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,2003,6.483183143
*Global Mean,Sesame ,Oils,Calories,kcal/capita/day,2007,7.896957181
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1963,0.465789474
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1966,0.436184211
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1970,0.524342105
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1975,0.459210526
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1979,0.438815789
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1984,0.424342105
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1986,0.463157895
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1988,0.461184211
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1993,0.468888919
*Global Mean,Sesame ,Oils,Fat,g/capita/day,1994,0.478169397
*Global Mean,Sesame ,Oils,Fat,g/capita/day,2001,0.605525249
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,1961,0.602018745
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,1974,0.739005047
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,1978,0.643475126
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,1985,0.627253064
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,1997,0.88286037
*Global Mean,Sesame ,Oils,Food Weight,g/capita/day,2007,1.240488403
*Global Mean,Sesame ,Oils,Protein,g/capita/day,1962,0.078289474
*Global Mean,Sesame ,Oils,Protein,g/capita/day,1978,0.078947368
*Global Mean,Sesame ,Oils,Protein,g/capita/day,1995,0.112194404
*Global Mean,Sesame ,Oils,Protein,g/capita/day,2001,0.139022959
*Global Mean,Sesame ,Oils,Protein,g/capita/day,2006,0.169249805
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1965,57.50657895
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1976,48.17763158
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1982,40.38157895
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1988,41.43421053
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1990,39.69736842
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1992,38.79605263
*Global Mean,Sorghum,Grains,Calories,kcal/capita/day,1998,37.12354445
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1962,0.615131579
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1967,0.571710526
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1970,0.528289474
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1989,0.406578947
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1993,0.394159462
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1994,0.405214716
*Global Mean,Sorghum,Grains,Fat,g/capita/day,1998,0.363050047
*Global Mean,Sorghum,Grains,Fat,g/capita/day,2005,0.344641103
*Global Mean,Sorghum,Grains,Food Weight,g/capita/day,1963,20.34607066
*Global Mean,Sorghum,Grains,Food Weight,g/capita/day,1977,14.89005047
*Global Mean,Sorghum,Grains,Food Weight,g/capita/day,1978,15.42357606
*Global Mean,Sorghum,Grains,Food Weight,g/capita/day,1987,13.93294881
*Global Mean,Sorghum,Grains,Food Weight,g/capita/day,1991,12.23143475
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1967,1.696710526
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1968,1.675
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1971,1.536184211
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1977,1.313157895
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1979,1.331578947
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1987,1.226973684
*Global Mean,Sorghum,Grains,Protein,g/capita/day,1990,1.161184211
*Global Mean,Sorghum,Grains,Protein,g/capita/day,2002,1.006194149
*Global Mean,Sorghum,Grains,Protein,g/capita/day,2003,1.039179813
*Global Mean,Sorghum,Grains,Protein,g/capita/day,2006,1.059446169
*Global Mean,Soybean,Oils,Calories,kcal/capita/day,1965,21.51973684
*Global Mean,Soybean,Oils,Calories,kcal/capita/day,1978,47.21052632
*Global Mean,Soybean,Oils,Calories,kcal/capita/day,1992,63.11406751
*Global Mean,Soybean,Oils,Calories,kcal/capita/day,1996,63.99604772
*Global Mean,Soybean,Oils,Fat,g/capita/day,1968,2.419736842
*Global Mean,Soybean,Oils,Fat,g/capita/day,1971,3.5625
*Global Mean,Soybean,Oils,Fat,g/capita/day,1979,5.5
*Global Mean,Soybean,Oils,Fat,g/capita/day,1982,6.5125
*Global Mean,Soybean,Oils,Fat,g/capita/day,2000,7.705770443
*Global Mean,Soybean,Oils,Fat,g/capita/day,2002,8.228746613
*Global Mean,Soybean,Oils,Fat,g/capita/day,2005,8.211010636
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1965,2.826243692
*Global Mean,Yams,Starchy roots,Protein,g/capita/day,2007,0.317724896
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1970,4.02667628
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1973,4.455659697
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1976,5.248738284
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1978,5.874188897
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1984,7.451333814
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,1994,7.939078641
*Global Mean,Soybean,Oils,Food Weight,g/capita/day,2005,9.428782872
*Global Mean,Soybean,Oils,Protein,g/capita/day,1971,0.283552632
*Global Mean,Soybean,Oils,Protein,g/capita/day,1972,0.272368421
*Global Mean,Soybean,Oils,Protein,g/capita/day,1989,0.430263158
*Global Mean,Soybean,Oils,Protein,g/capita/day,1991,0.316447368
*Global Mean,Soybean,Oils,Protein,g/capita/day,1993,0.321562151
*Global Mean,Soybean,Oils,Protein,g/capita/day,2004,0.417039782
*Global Mean,Soybean,Oils,Protein,g/capita/day,2008,0.529801356
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,1971,2.125
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,1982,2.723684211
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,1985,2.894736842
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,1996,3.797083075
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,2003,4.677695872
*Global Mean,Spices (other),Spices & stimulants,Calories,kcal/capita/day,2008,5.110599624
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1961,0.069078947
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1964,0.074342105
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1967,0.078947368
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1968,0.081578947
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1969,0.076973684
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1974,0.096710526
*Global Mean,Spices (other),Spices & stimulants,Fat,g/capita/day,1976,0.094736842
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,1962,0.569574622
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,1963,0.583994232
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,1982,0.782263879
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,1988,0.913842826
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,1990,0.859769286
*Global Mean,Spices (other),Spices & stimulants,Food Weight,g/capita/day,2007,1.544733007
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1971,0.0625
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1972,0.061184211
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1989,0.096052632
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1993,0.098964799
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1998,0.123889908
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,1999,0.111974815
*Global Mean,Spices (other),Spices & stimulants,Protein,g/capita/day,2001,0.129995179
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,1971,253.7697368
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,1981,265.2368421
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,1984,265.0592105
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,1998,261.3081812
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,2000,262.5255352
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,2006,264.131841
*Global Mean,Sugar,Sweeteners,Calories,kcal/capita/day,2009,262.4416152
*Global Mean,Sugar,Sweeteners,Fat,g/capita/day,1967,0.008552632
*Global Mean,Sugar,Sweeteners,Fat,g/capita/day,1970,0.008552632
*Global Mean,Sugar,Sweeteners,Fat,g/capita/day,1999,0.008552632
*Global Mean,Sugar,Sweeteners,Fat,g/capita/day,2002,0.008552632
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1973,75.25234319
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1976,75.31362653
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1977,76.87094448
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1985,79.29884643
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1993,76.20159253
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1994,77.80657352
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1996,78.88370139
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,1997,79.40585485
*Global Mean,Sugar,Sweeteners,Food Weight,g/capita/day,2009,79.84719128
*Global Mean,Sugar,Sweeteners,Protein,g/capita/day,1980,0.019736842
*Global Mean,Sugar,Sweeteners,Protein,g/capita/day,1989,0.017105263
*Global Mean,Sugar,Sweeteners,Protein,g/capita/day,1996,0.013815789
*Global Mean,Sugar,Sweeteners,Protein,g/capita/day,2002,0.016447368
*Global Mean,Sugar,Sweeteners,Protein,g/capita/day,2005,0.017763158
*Global Mean,Sunflower,Oils,Calories,kcal/capita/day,1987,31.36842105
*Global Mean,Sunflower,Oils,Calories,kcal/capita/day,1994,33.56108704
*Global Mean,Sunflower,Oils,Calories,kcal/capita/day,2003,38.25710811
*Global Mean,Sunflower,Oils,Calories,kcal/capita/day,2008,38.5490521
*Global Mean,Sunflower,Oils,Fat,g/capita/day,1982,2.826973684
*Global Mean,Sunflower,Oils,Fat,g/capita/day,1999,4.24177497
*Global Mean,Sunflower,Oils,Fat,g/capita/day,2006,4.40883357
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,1968,2.235039654
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,1973,2.258471521
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,1978,2.539653929
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,1979,2.730713771
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,2002,4.164096964
*Global Mean,Sunflower,Oils,Food Weight,g/capita/day,2007,4.542248115
*Global Mean,Sunflower,Oils,Protein,g/capita/day,1982,0.016447368
*Global Mean,Sunflower,Oils,Protein,g/capita/day,1985,0.018421053
*Global Mean,Sunflower,Oils,Protein,g/capita/day,2003,0.022252483
*Global Mean,Sunflower,Oils,Protein,g/capita/day,2005,0.023349349
*Global Mean,Sunflower,Oils,Protein,g/capita/day,2007,0.024705092
*Global Mean,Sweet potatoes,Starchy roots,Calories,kcal/capita/day,1968,24.01315789
*Global Mean,Sweet potatoes,Starchy roots,Calories,kcal/capita/day,1992,17.19736842
*Global Mean,Sweet potatoes,Starchy roots,Calories,kcal/capita/day,1996,16.214683
*Global Mean,Sweet potatoes,Starchy roots,Calories,kcal/capita/day,1998,16.38540766
*Global Mean,Sweet potatoes,Starchy roots,Calories,kcal/capita/day,2000,17.01555496
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1963,0.060526316
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1966,0.0625
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1972,0.051315789
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1974,0.053947368
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1980,0.050657895
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1988,0.044736842
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1992,0.0375
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,1993,0.0375
*Global Mean,Sweet potatoes,Starchy roots,Fat,g/capita/day,2002,0.038815789
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,1984,19.88824802
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,1986,19.9369142
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,1990,18.26964672
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,1993,18.17169656
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,2002,18.59288585
*Global Mean,Sweet potatoes,Starchy roots,Food Weight,g/capita/day,2003,18.87009154
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1963,0.290789474
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1964,0.295394737
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1980,0.255921053
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1983,0.2375
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1991,0.203289474
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,1998,0.193386675
*Global Mean,Sweet potatoes,Starchy roots,Protein,g/capita/day,2009,0.205882183
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1961,3.572368421
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1962,3.671052632
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1965,4.118421053
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1974,6.592105263
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1975,5.901315789
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1984,8.572368421
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,1995,12.07939558
*Global Mean,Sweeteners (other),Sweeteners,Calories,kcal/capita/day,2001,15.40857514
*Global Mean,Sweeteners (other),Sweeteners,Fat,g/capita/day,1965,0.001315789
*Global Mean,Sweeteners (other),Sweeteners,Fat,g/capita/day,1968,0.001315789
*Global Mean,Sweeteners (other),Sweeteners,Fat,g/capita/day,1983,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Fat,g/capita/day,1986,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Fat,g/capita/day,1989,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Food Weight,g/capita/day,1967,1.753785148
*Global Mean,Sweeteners (other),Sweeteners,Food Weight,g/capita/day,1979,3.0407354
*Global Mean,Sweeteners (other),Sweeteners,Food Weight,g/capita/day,2002,6.641220718
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,1961,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,1964,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,1967,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,1970,0.000657895
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,1982,0.001315789
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,2003,0.002759927
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,2004,0.002760102
*Global Mean,Sweeteners (other),Sweeteners,Protein,g/capita/day,2009,0.002631579
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1962,0.506578947
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1965,0.506578947
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1971,0.493421053
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1982,0.598684211
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1987,0.539473684
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1988,0.572368421
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,1994,0.610698548
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,2004,0.63682274
*Global Mean,Tea,Spices & stimulants,Calories,kcal/capita/day,2007,0.730334034
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,1969,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,1972,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,1975,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,1978,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,1998,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,2001,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,2004,0
*Global Mean,Tea,Spices & stimulants,Fat,g/capita/day,2007,0
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1961,1.400504686
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1964,1.400504686
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1970,1.429343908
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1974,1.523071377
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1977,1.586157174
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1982,1.548305696
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1990,1.658255227
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,1991,1.633020908
*Global Mean,Tea,Spices & stimulants,Food Weight,g/capita/day,2008,2.042333515
*Global Mean,Tea,Spices & stimulants,Protein,g/capita/day,1971,0.136184211
*Global Mean,Tea,Spices & stimulants,Protein,g/capita/day,1972,0.140131579
*Global Mean,Tea,Spices & stimulants,Protein,g/capita/day,1973,0.143421053
*Global Mean,Tea,Spices & stimulants,Protein,g/capita/day,1985,0.159868421
*Global Mean,Tea,Spices & stimulants,Protein,g/capita/day,1988,0.155263158
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,1967,4.098684211
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,1972,4.796052632
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,1973,5.046052632
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,1982,6.342105263
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,1990,7.046052632
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,2002,8.000604762
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,2003,8.349055011
*Global Mean,Tomatoes,Vegetables,Calories,kcal/capita/day,2008,8.663149673
*Global Mean,Tomatoes,Vegetables,Fat,g/capita/day,1964,0.038815789
*Global Mean,Tomatoes,Vegetables,Fat,g/capita/day,1981,0.070394737
*Global Mean,Tomatoes,Vegetables,Fat,g/capita/day,2005,0.095091062
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1964,20.36049027
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1968,22.23864456
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1974,28.9113194
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1980,31.82768565
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1984,35.36770007
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1989,36.73936554
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,1999,44.05942771
*Global Mean,Tomatoes,Vegetables,Food Weight,g/capita/day,2007,46.08930439
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1963,0.175
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1964,0.182894737
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1966,0.192105263
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1973,0.240131579
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1982,0.301315789
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,1989,0.336184211
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,2004,0.438191773
*Global Mean,Tomatoes,Vegetables,Protein,g/capita/day,2005,0.417036062
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1966,6.868421053
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1979,7.756578947
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1990,10.20394737
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1992,10.22377288
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1993,10.15561313
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1995,10.44659945
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1996,10.65477455
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,1999,11.54791069
*Global Mean,Treenuts,Oils,Calories,kcal/capita/day,2004,13.11779546
*Global Mean,Treenuts,Oils,Fat,g/capita/day,1964,0.461184211
*Global Mean,Treenuts,Oils,Fat,g/capita/day,1986,0.757236842
*Global Mean,Treenuts,Oils,Fat,g/capita/day,1998,0.901932988
*Global Mean,Treenuts,Oils,Fat,g/capita/day,2007,1.197728075
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1971,2.858687815
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1975,2.85147801
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1976,2.909156453
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1977,2.87851478
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1983,3.199351118
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1990,3.882480173
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,1992,4.008589555
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,2004,5.301459074
*Global Mean,Treenuts,Oils,Food Weight,g/capita/day,2008,6.119403558
*Global Mean,Treenuts,Oils,Protein,g/capita/day,1963,0.173684211
*Global Mean,Treenuts,Oils,Protein,g/capita/day,1980,0.204605263
*Global Mean,Treenuts,Oils,Protein,g/capita/day,2006,0.376008663
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,1961,25.13815789
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,1963,25.76315789
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,1972,27.15789474
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,1980,30.15789474
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,1997,36.32591984
*Global Mean,Vegetables (other),Vegetables,Calories,kcal/capita/day,2001,37.96021217
*Global Mean,Vegetables (other),Vegetables,Fat,g/capita/day,1967,0.221052632
*Global Mean,Vegetables (other),Vegetables,Fat,g/capita/day,1992,0.276774322
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1968,108.4120404
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1969,107.5955299
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1984,126.7195386
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1990,131.0165826
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1994,136.2516143
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,1999,145.3961919
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,2001,146.5961046
*Global Mean,Vegetables (other),Vegetables,Food Weight,g/capita/day,2002,148.4374656
*Global Mean,Vegetables (other),Vegetables,Protein,g/capita/day,1965,1.356578947
*Global Mean,Vegetables (other),Vegetables,Protein,g/capita/day,1975,1.482894737
*Global Mean,Vegetables (other),Vegetables,Protein,g/capita/day,1977,1.519078947
*Global Mean,Vegetables (other),Vegetables,Protein,g/capita/day,1979,1.567763158
